VH-pol,VV-pol,cross_pol_ratio,month_sin,month_cos,crop_encoded,SM1 (%),Crop Name,label
-17.9042,-10.8925,-7.011699999999999,-2.4492935982947064e-16,1.0,19,8.3,Wheat,Low
-19.7736,-12.5648,-7.208799999999998,-2.4492935982947064e-16,1.0,19,11.333333333333332,Wheat,Low
-18.1225,-11.2484,-6.8740999999999985,-2.4492935982947064e-16,1.0,2,1.4,Fallow,Low
-18.8839,-11.1409,-7.743,-2.4492935982947064e-16,1.0,2,3.0,Fallow,Low
-18.0313,-9.81391,-8.217390000000002,-2.4492935982947064e-16,1.0,2,6.3,Fallow,Low
-16.8363,-11.6382,-5.198100000000002,-2.4492935982947064e-16,1.0,2,1.2,Fallow,Low
-17.8286,-11.3431,-6.485500000000002,-2.4492935982947064e-16,1.0,2,8.566666666666666,Fallow,Low
-17.7219,-11.5145,-6.207400000000002,-2.4492935982947064e-16,1.0,19,24.1,Wheat,Medium
-18.6294,-11.3281,-7.301300000000001,-2.4492935982947064e-16,1.0,19,22.2,Wheat,Medium
-18.317,-9.98145,-8.33555,-2.4492935982947064e-16,1.0,19,13.5,Wheat,Medium
-17.9526,-11.002,-6.9506,-2.4492935982947064e-16,1.0,19,25.7,Wheat,High
-18.2019,-11.2054,-6.996499999999999,-2.4492935982947064e-16,1.0,19,28.133333333333333,Wheat,High
-17.9351,-12.0211,-5.913999999999998,-2.4492935982947064e-16,1.0,19,16.1,Wheat,Medium
-16.9283,-12.0193,-4.909000000000001,-2.4492935982947064e-16,1.0,19,15.7,Wheat,Medium
-17.8288,-9.68352,-8.145280000000001,-2.4492935982947064e-16,1.0,19,17.8,Wheat,Medium
-17.0496,-11.1756,-5.874000000000002,-2.4492935982947064e-16,1.0,19,18.4,Wheat,Medium
-16.8663,-10.9578,-5.908499999999998,-2.4492935982947064e-16,1.0,19,11.366666666666667,Wheat,Low
-20.8249,-14.0198,-6.8050999999999995,-2.4492935982947064e-16,1.0,19,8.8,Wheat,Low
-19.3345,-12.7189,-6.615599999999999,-2.4492935982947064e-16,1.0,19,9.2,Wheat,Low
-19.9954,-12.7668,-7.2286,-2.4492935982947064e-16,1.0,19,10.2,Wheat,Low
-20.3044,-12.8504,-7.454000000000001,-2.4492935982947064e-16,1.0,19,24.3,Wheat,Medium
-20.6879,-13.5636,-7.1243,-2.4492935982947064e-16,1.0,19,10.833333333333334,Wheat,Low
-17.6814,-9.70262,-7.97878,-2.4492935982947064e-16,1.0,19,10.9,Wheat,Low
-18.7006,-10.5411,-8.159500000000001,-2.4492935982947064e-16,1.0,19,13.2,Wheat,Medium
-17.5563,-10.3103,-7.246,-2.4492935982947064e-16,1.0,16,9.5,Tobacco,Low
-16.7137,-10.1517,-6.561999999999999,-2.4492935982947064e-16,1.0,19,11.3,Wheat,Low
-18.0702,-10.4169,-7.6533,-2.4492935982947064e-16,1.0,19,7.466666666666667,Wheat,Low
-17.4426,-7.21412,-10.228479999999998,-2.4492935982947064e-16,1.0,19,35.6,Wheat,High
-19.3064,-10.4628,-8.8436,-2.4492935982947064e-16,1.0,19,21.9,Wheat,Medium
-17.7704,-8.05503,-9.715369999999998,-2.4492935982947064e-16,1.0,19,7.1,Wheat,Low
-17.4,-9.80606,-7.593939999999998,-2.4492935982947064e-16,1.0,19,12.9,Wheat,Medium
-19.4026,-9.64454,-9.75806,-2.4492935982947064e-16,1.0,19,11.799999999999999,Wheat,Low
-17.8418,-11.3459,-6.495899999999999,-2.4492935982947064e-16,1.0,19,24.3,Wheat,Medium
-18.2054,-11.228,-6.977400000000001,-2.4492935982947064e-16,1.0,19,21.8,Wheat,Medium
-17.8225,-11.7969,-6.025600000000001,-2.4492935982947064e-16,1.0,19,21.5,Wheat,Medium
-19.7691,-12.1151,-7.654000000000002,-2.4492935982947064e-16,1.0,19,21.8,Wheat,Medium
-20.5357,-13.5457,-6.989999999999998,-2.4492935982947064e-16,1.0,19,20.666666666666664,Wheat,Medium
-17.5013,-7.30797,-10.19333,-2.4492935982947064e-16,1.0,2,39.8,Fallow,Very High
-16.8625,-8.75275,-8.10975,-2.4492935982947064e-16,1.0,2,13.7,Fallow,Medium
-16.9906,-10.6285,-6.3621,-2.4492935982947064e-16,1.0,19,15.0,Wheat,Medium
-17.8951,-11.0055,-6.8896,-2.4492935982947064e-16,1.0,2,36.2,Fallow,High
-17.7079,-7.64157,-10.066329999999999,-2.4492935982947064e-16,1.0,11,12.466666666666667,Paddy,Medium
-16.1288,-9.74851,-6.380289999999999,-2.4492935982947064e-16,1.0,17,8.8,Tobacco&Chickori,Low
-16.4222,-9.4981,-6.924099999999999,-2.4492935982947064e-16,1.0,17,10.0,Tobacco&Chickori,Low
-19.8934,-13.0458,-6.8476,-2.4492935982947064e-16,1.0,19,20.3,Wheat,Medium
-16.9565,-11.4428,-5.513699999999998,-2.4492935982947064e-16,1.0,19,13.4,Wheat,Medium
-17.7065,-10.6512,-7.055299999999999,-2.4492935982947064e-16,1.0,19,16.566666666666666,Wheat,Medium
-17.3825,-11.0191,-6.3634,-2.4492935982947064e-16,1.0,19,15.3,Wheat,Medium
-17.0733,-11.9141,-5.1592,-2.4492935982947064e-16,1.0,19,8.6,Wheat,Low
-14.7919,-10.0595,-4.7324,-2.4492935982947064e-16,1.0,1,12.2,Chickori,Medium
-16.4965,-10.0229,-6.473600000000001,-2.4492935982947064e-16,1.0,1,27.2,Chickori,High
-16.8158,-10.8271,-5.9887,-2.4492935982947064e-16,1.0,19,8.366666666666667,Wheat,Low
-16.2507,-10.9905,-5.2601999999999975,-2.4492935982947064e-16,1.0,19,13.3,Wheat,Medium
-15.6522,-10.7192,-4.933,-2.4492935982947064e-16,1.0,1,20.9,Chickori,Medium
-16.1047,-10.7707,-5.334000000000001,-2.4492935982947064e-16,1.0,1,17.9,Chickori,Medium
-18.5024,-10.8628,-7.6396000000000015,-2.4492935982947064e-16,1.0,19,10.5,Wheat,Low
-16.4258,-11.0807,-5.345099999999999,-2.4492935982947064e-16,1.0,1,19.53333333333333,Chickori,Medium
-17.2366,-10.4927,-6.7439,-2.4492935982947064e-16,1.0,19,10.8,Wheat,Low
-19.0517,-12.6192,-6.432500000000001,-2.4492935982947064e-16,1.0,19,14.0,Wheat,Medium
-18.0175,-11.8905,-6.126999999999999,-2.4492935982947064e-16,1.0,19,12.0,Wheat,Medium
-19.2848,-11.469,-7.815800000000001,-2.4492935982947064e-16,1.0,19,19.0,Wheat,Medium
-18.4864,-12.8438,-5.6426,-2.4492935982947064e-16,1.0,19,9.333333333333334,Wheat,Low
-12.4401,-5.04447,-7.39563,-2.4492935982947064e-16,1.0,9,31.3,Mustard,High
-15.1081,-10.3569,-4.751200000000001,-2.4492935982947064e-16,1.0,16,25.9,Tobacco,High
-16.0484,-9.69839,-6.350010000000001,-2.4492935982947064e-16,1.0,16,18.7,Tobacco,Medium
-17.1639,-11.06,-6.103900000000001,-2.4492935982947064e-16,1.0,19,14.1,Wheat,Medium
-15.0229,-8.96957,-6.053330000000001,-2.4492935982947064e-16,1.0,16,19.833333333333332,Tobacco,Medium
-16.0769,-7.03168,-9.045219999999999,-2.4492935982947064e-16,1.0,16,9.9,Tobacco,Low
-18.3551,-11.3751,-6.98,-2.4492935982947064e-16,1.0,16,14.9,Tobacco,Medium
-17.0875,-10.1373,-6.950199999999999,-2.4492935982947064e-16,1.0,19,15.5,Wheat,Medium
-16.3354,-6.76892,-9.56648,-2.4492935982947064e-16,1.0,19,7.6,Wheat,Low
-16.6764,-7.94757,-8.728830000000002,-2.4492935982947064e-16,1.0,16,13.5,Tobacco,Medium
-14.7636,-6.13444,-8.62916,-2.4492935982947064e-16,1.0,16,28.2,Tobacco,High
-14.4149,-7.35491,-7.059989999999999,-2.4492935982947064e-16,1.0,16,25.2,Tobacco,High
-14.0245,-8.37229,-5.65221,-2.4492935982947064e-16,1.0,16,27.2,Tobacco,High
-15.5433,-10.4386,-5.104700000000001,-2.4492935982947064e-16,1.0,19,5.8,Wheat,Low
-14.8611,-8.51106,-6.35004,-2.4492935982947064e-16,1.0,16,27.733333333333334,Tobacco,High
-16.5409,-9.46654,-7.07436,-2.4492935982947064e-16,1.0,16,17.1,Tobacco,Medium
-15.2402,-9.78587,-5.454330000000001,-2.4492935982947064e-16,1.0,16,13.4,Tobacco,Medium
-17.36,-9.22433,-8.13567,-2.4492935982947064e-16,1.0,16,13.6,Tobacco,Medium
-18.12,-10.5993,-7.5207000000000015,-2.4492935982947064e-16,1.0,16,12.0,Tobacco,Medium
-18.0781,-9.8641,-8.213999999999999,-2.4492935982947064e-16,1.0,16,15.366666666666667,Tobacco,Medium
-16.5962,-9.85829,-6.737909999999999,-2.4492935982947064e-16,1.0,2,14.3,Fallow,Medium
-16.5217,-10.0054,-6.516299999999999,-2.4492935982947064e-16,1.0,2,14.9,Fallow,Medium
-15.532,-8.20815,-7.32385,-2.4492935982947064e-16,1.0,11,26.4,Paddy,High
-15.728,-7.9874,-7.7406,-2.4492935982947064e-16,1.0,11,43.2,Paddy,Very High
-16.9013,-11.5999,-5.301399999999999,-2.4492935982947064e-16,1.0,11,15.166666666666666,Paddy,Medium
-18.244,-12.3101,-5.9338999999999995,-2.4492935982947064e-16,1.0,16,9.8,Tobacco,Low
-17.0564,-8.11227,-8.94413,-2.4492935982947064e-16,1.0,16,37.9,Tobacco,High
-16.4524,-10.4309,-6.021500000000001,-2.4492935982947064e-16,1.0,16,7.5,Tobacco,Low
-17.5753,-11.0292,-6.546099999999999,-2.4492935982947064e-16,1.0,16,26.4,Tobacco,High
-18.3824,-12.4277,-5.954700000000001,-2.4492935982947064e-16,1.0,19,7.1,Wheat,Low
-16.9925,-8.88583,-8.10667,-2.4492935982947064e-16,1.0,19,38.5,Wheat,High
-17.0497,-8.33876,-8.71094,-2.4492935982947064e-16,1.0,0,41.1,Bhaji,Very High
-19.7611,-12.3533,-7.407799999999998,-2.4492935982947064e-16,1.0,19,10.7,Wheat,Low
-19.2444,-12.0485,-7.195899999999998,-2.4492935982947064e-16,1.0,19,7.3,Wheat,Low
-18.9984,-11.8662,-7.132200000000001,-2.4492935982947064e-16,1.0,19,6.266666666666667,Wheat,Low
-16.5716,-9.33579,-7.235810000000001,-2.4492935982947064e-16,1.0,19,13.7,Wheat,Medium
-16.2567,-9.36997,-6.886729999999998,-2.4492935982947064e-16,1.0,19,17.3,Wheat,Medium
-12.7493,-5.22254,-7.5267599999999995,-2.4492935982947064e-16,1.0,16,27.9,Tobacco,High
-16.774,-8.15243,-8.62157,-2.4492935982947064e-16,1.0,16,38.2,Tobacco,High
-12.1359,-6.58256,-5.5533399999999995,-2.4492935982947064e-16,1.0,16,34.333333333333336,Tobacco,High
-17.7192,-10.3633,-7.3559,-2.4492935982947064e-16,1.0,16,20.3,Tobacco,Medium
-17.6484,-9.4967,-8.151699999999998,-2.4492935982947064e-16,1.0,16,21.5,Tobacco,Medium
-15.0873,-6.90885,-8.178450000000002,-2.4492935982947064e-16,1.0,16,17.3,Tobacco,Medium
-15.4924,-7.87511,-7.61729,-2.4492935982947064e-16,1.0,16,24.7,Tobacco,High
-15.0525,-7.59737,-7.4551300000000005,-2.4492935982947064e-16,1.0,16,29.46666666666667,Tobacco,High
-11.5396,-7.63622,-3.9033800000000003,0.49999999999999994,0.8660254037844387,9,8.7,Mustard,Low
-14.323,-8.98674,-5.336260000000001,0.49999999999999994,0.8660254037844387,1,50.0,Chickori,Very High
-17.1612,-9.16799,-7.993210000000001,0.49999999999999994,0.8660254037844387,1,15.8,Chickori,Medium
-16.5228,-9.98216,-6.54064,0.49999999999999994,0.8660254037844387,7,4.7,Lemon,Low
-15.4173,-9.85488,-5.5624199999999995,0.49999999999999994,0.8660254037844387,1,5.533333333333333,Chickori,Low
-16.7824,-10.4499,-6.3325,0.49999999999999994,0.8660254037844387,19,17.6,Wheat,Medium
-15.5509,-9.08793,-6.46297,0.49999999999999994,0.8660254037844387,19,31.7,Wheat,High
-16.0693,-10.7839,-5.285399999999999,0.49999999999999994,0.8660254037844387,19,27.8,Wheat,High
-14.8419,-9.50716,-5.33474,0.49999999999999994,0.8660254037844387,19,28.0,Wheat,High
-14.8283,-10.8044,-4.023900000000001,0.49999999999999994,0.8660254037844387,19,36.63333333333333,Wheat,High
-15.4123,-9.70914,-5.7031600000000005,0.49999999999999994,0.8660254037844387,19,43.5,Wheat,Very High
-15.4243,-11.7283,-3.6959999999999997,0.49999999999999994,0.8660254037844387,19,41.8,Wheat,Very High
-15.6351,-9.57326,-6.06184,0.49999999999999994,0.8660254037844387,19,37.2,Wheat,High
-14.9015,-9.20196,-5.699540000000001,0.49999999999999994,0.8660254037844387,19,40.5,Wheat,Very High
-14.9442,-9.5903,-5.353900000000001,0.49999999999999994,0.8660254037844387,19,35.63333333333333,Wheat,High
-16.7619,-9.96437,-6.79753,0.49999999999999994,0.8660254037844387,19,13.5,Wheat,Medium
-15.7393,-10.3056,-5.4337,0.49999999999999994,0.8660254037844387,19,28.1,Wheat,High
-13.9825,-9.44994,-4.53256,0.49999999999999994,0.8660254037844387,19,50.0,Wheat,Very High
-13.7952,-9.43116,-4.364039999999999,0.49999999999999994,0.8660254037844387,19,31.5,Wheat,High
-14.3261,-9.63315,-4.69295,0.49999999999999994,0.8660254037844387,19,27.266666666666666,Wheat,High
-18.2454,-12.529,-5.7164,0.49999999999999994,0.8660254037844387,19,16.8,Wheat,Medium
-18.1042,-13.0443,-5.059899999999999,0.49999999999999994,0.8660254037844387,19,19.2,Wheat,Medium
-19.2608,-13.241,-6.0198,0.49999999999999994,0.8660254037844387,19,24.0,Wheat,Medium
-16.2866,-11.6541,-4.6325,0.49999999999999994,0.8660254037844387,19,15.5,Wheat,Medium
-18.8024,-12.013,-6.789399999999999,0.49999999999999994,0.8660254037844387,19,19.433333333333334,Wheat,Medium
-17.7822,-11.0555,-6.726699999999999,0.49999999999999994,0.8660254037844387,19,16.8,Wheat,Medium
-16.5881,-10.8434,-5.7447,0.49999999999999994,0.8660254037844387,19,16.7,Wheat,Medium
-15.1856,-8.64886,-6.53674,0.49999999999999994,0.8660254037844387,19,40.5,Wheat,Very High
-14.7551,-9.49351,-5.26159,0.49999999999999994,0.8660254037844387,19,44.4,Wheat,Very High
-16.9981,-10.8364,-6.1617000000000015,0.49999999999999994,0.8660254037844387,19,12.8,Wheat,Medium
-18.4114,-9.73007,-8.68133,0.49999999999999994,0.8660254037844387,2,50.0,Fallow,Very High
-20.8136,-12.2341,-8.579500000000001,0.49999999999999994,0.8660254037844387,2,50.0,Fallow,Very High
-18.2702,-11.0335,-7.236699999999999,0.49999999999999994,0.8660254037844387,2,50.0,Fallow,Very High
-20.0097,-14.2294,-5.780299999999999,0.49999999999999994,0.8660254037844387,2,50.0,Fallow,Very High
-19.8683,-12.3218,-7.546500000000002,0.49999999999999994,0.8660254037844387,2,50.0,Fallow,Very High
-14.4919,-10.0254,-4.4665,0.49999999999999994,0.8660254037844387,19,46.5,Wheat,Very High
-14.6334,-9.05756,-5.5758399999999995,0.49999999999999994,0.8660254037844387,19,42.3,Wheat,Very High
-15.221,-8.834,-6.3870000000000005,0.49999999999999994,0.8660254037844387,19,39.5,Wheat,Very High
-14.4385,-9.02234,-5.41616,0.49999999999999994,0.8660254037844387,19,48.0,Wheat,Very High
-14.1065,-8.98184,-5.12466,0.49999999999999994,0.8660254037844387,19,50.0,Wheat,Very High
-12.9828,-8.40287,-4.579929999999999,0.49999999999999994,0.8660254037844387,19,50.0,Wheat,Very High
-13.9989,-9.22932,-4.769580000000001,0.49999999999999994,0.8660254037844387,19,50.0,Wheat,Very High
-13.4555,-9.22315,-4.23235,0.49999999999999994,0.8660254037844387,19,37.1,Wheat,High
-13.9509,-8.36585,-5.585050000000001,0.49999999999999994,0.8660254037844387,19,50.0,Wheat,Very High
-12.9206,-8.38278,-4.53782,0.49999999999999994,0.8660254037844387,19,50.0,Wheat,Very High
-14.8409,-9.48501,-5.355889999999999,0.49999999999999994,0.8660254037844387,19,40.0,Wheat,Very High
-14.3227,-7.98424,-6.3384599999999995,0.49999999999999994,0.8660254037844387,19,37.1,Wheat,High
-13.942,-7.92383,-6.0181700000000005,0.49999999999999994,0.8660254037844387,19,41.7,Wheat,Very High
-14.9027,-9.84828,-5.054419999999999,0.49999999999999994,0.8660254037844387,19,39.7,Wheat,Very High
-14.1597,-9.32371,-4.835990000000001,0.49999999999999994,0.8660254037844387,19,42.6,Wheat,Very High
-18.8855,-12.1839,-6.701600000000001,0.49999999999999994,0.8660254037844387,19,17.0,Wheat,Medium
-18.5168,-12.2374,-6.279400000000001,0.49999999999999994,0.8660254037844387,19,22.7,Wheat,Medium
-16.2903,-8.96052,-7.329779999999998,0.49999999999999994,0.8660254037844387,16,10.3,Tobacco,Low
-16.1573,-11.6706,-4.486699999999999,0.49999999999999994,0.8660254037844387,19,28.6,Wheat,High
-18.1201,-12.2229,-5.8972000000000016,0.49999999999999994,0.8660254037844387,19,18.0,Wheat,Medium
-16.5822,-11.0462,-5.536,0.49999999999999994,0.8660254037844387,19,22.5,Wheat,Medium
-15.8812,-10.5153,-5.3659,0.49999999999999994,0.8660254037844387,19,36.2,Wheat,High
-15.0137,-10.1711,-4.842600000000001,0.49999999999999994,0.8660254037844387,19,39.3,Wheat,Very High
-15.817,-9.24263,-6.57437,0.49999999999999994,0.8660254037844387,19,40.3,Wheat,Very High
-16.6993,-11.7079,-4.9914000000000005,0.49999999999999994,0.8660254037844387,19,19.566666666666666,Wheat,Medium
-16.1574,-10.7433,-5.4140999999999995,0.49999999999999994,0.8660254037844387,19,30.3,Wheat,High
-16.5286,-10.8412,-5.6874,0.49999999999999994,0.8660254037844387,19,25.7,Wheat,High
-18.1929,-11.7019,-6.491000000000001,0.49999999999999994,0.8660254037844387,19,26.2,Wheat,High
-17.8629,-11.268,-6.594899999999999,0.49999999999999994,0.8660254037844387,19,22.7,Wheat,Medium
-18.3826,-12.7516,-5.631,0.49999999999999994,0.8660254037844387,19,25.03333333333333,Wheat,High
-15.4043,-6.99299,-8.41131,0.49999999999999994,0.8660254037844387,19,39.8,Wheat,Very High
-15.4917,-9.12098,-6.37072,0.49999999999999994,0.8660254037844387,19,44.5,Wheat,Very High
-14.7563,-9.58836,-5.16794,0.49999999999999994,0.8660254037844387,19,26.3,Wheat,High
-18.0314,-11.075,-6.956400000000002,0.49999999999999994,0.8660254037844387,2,50.0,Fallow,Very High
-15.5752,-7.88299,-7.69221,0.49999999999999994,0.8660254037844387,19,42.1,Wheat,Very High
-14.8783,-8.50801,-6.370289999999999,0.49999999999999994,0.8660254037844387,17,14.7,Tobacco&Chickori,Medium
-15.3148,-7.97062,-7.34418,0.49999999999999994,0.8660254037844387,17,18.0,Tobacco&Chickori,Medium
-14.718,-8.16072,-6.55728,0.49999999999999994,0.8660254037844387,1,26.7,Chickori,High
-16.4789,-9.75548,-6.723419999999999,0.49999999999999994,0.8660254037844387,1,31.5,Chickori,High
-15.6628,-9.21482,-6.447980000000001,0.49999999999999994,0.8660254037844387,1,29.166666666666668,Chickori,High
-14.7798,-10.7378,-4.042,0.49999999999999994,0.8660254037844387,19,21.9,Wheat,Medium
-16.0701,-9.75722,-6.31288,0.49999999999999994,0.8660254037844387,19,21.1,Wheat,Medium
-14.0855,-9.15274,-4.93276,0.49999999999999994,0.8660254037844387,1,14.1,Chickori,Medium
-14.2032,-8.23296,-5.97024,0.49999999999999994,0.8660254037844387,1,17.4,Chickori,Medium
-14.9238,-10.6211,-4.3027,0.49999999999999994,0.8660254037844387,19,25.3,Wheat,High
-15.1833,-9.39411,-5.78919,0.49999999999999994,0.8660254037844387,19,36.3,Wheat,High
-14.2857,-8.87994,-5.405760000000001,0.49999999999999994,0.8660254037844387,19,38.9,Wheat,High
-15.0224,-9.32048,-5.701919999999999,0.49999999999999994,0.8660254037844387,1,36.3,Chickori,High
-14.6564,-9.59774,-5.05866,0.49999999999999994,0.8660254037844387,19,39.2,Wheat,Very High
-14.6934,-8.92558,-5.76782,0.49999999999999994,0.8660254037844387,1,38.233333333333334,Chickori,High
-15.2741,-11.7519,-3.5222000000000016,0.49999999999999994,0.8660254037844387,19,50.0,Wheat,Very High
-15.2789,-9.39742,-5.88148,0.49999999999999994,0.8660254037844387,19,26.1,Wheat,High
-14.2067,-8.68391,-5.5227900000000005,0.49999999999999994,0.8660254037844387,18,50.0,Weed&Chickori,Very High
-14.8864,-10.3688,-4.5176,0.49999999999999994,0.8660254037844387,19,50.0,Wheat,Very High
-16.0106,-11.0616,-4.949,0.49999999999999994,0.8660254037844387,19,27.5,Wheat,High
-11.8141,-4.889,-6.9251,0.49999999999999994,0.8660254037844387,9,11.1,Mustard,Low
-13.8549,-6.58466,-7.27024,0.49999999999999994,0.8660254037844387,16,34.2,Tobacco,High
-12.5702,-6.88008,-5.690119999999999,0.49999999999999994,0.8660254037844387,16,22.1,Tobacco,Medium
-15.5821,-9.41477,-6.16733,0.49999999999999994,0.8660254037844387,19,34.0,Wheat,High
-13.1134,-6.69729,-6.416110000000001,0.49999999999999994,0.8660254037844387,16,26.266666666666666,Tobacco,High
-12.0053,-4.55588,-7.44942,0.49999999999999994,0.8660254037844387,16,34.6,Tobacco,High
-12.5588,-7.75929,-4.79951,0.49999999999999994,0.8660254037844387,19,47.3,Wheat,Very High
-11.5177,-5.1475,-6.3702,0.49999999999999994,0.8660254037844387,16,37.8,Tobacco,High
-12.3139,-4.62778,-7.686120000000001,0.49999999999999994,0.8660254037844387,16,38.4,Tobacco,High
-8.51928,-4.38762,-4.13166,0.49999999999999994,0.8660254037844387,16,38.6,Tobacco,High
-14.4875,-6.65084,-7.836660000000001,0.49999999999999994,0.8660254037844387,16,20.4,Tobacco,Medium
-11.9224,-4.38034,-7.542059999999999,0.49999999999999994,0.8660254037844387,16,18.6,Tobacco,Medium
-10.5732,-6.83968,-3.7335199999999995,0.49999999999999994,0.8660254037844387,16,21.6,Tobacco,Medium
-13.9667,-8.96324,-5.003459999999999,0.49999999999999994,0.8660254037844387,19,24.4,Wheat,High
-11.9098,-5.06235,-6.84745,0.49999999999999994,0.8660254037844387,16,19.8,Tobacco,Medium
-15.2095,-8.1386,-7.0709,0.49999999999999994,0.8660254037844387,16,24.9,Tobacco,High
-15.2798,-8.52858,-6.75122,0.49999999999999994,0.8660254037844387,16,21.1,Tobacco,Medium
-14.9254,-6.82117,-8.10423,0.49999999999999994,0.8660254037844387,16,24.9,Tobacco,High
-13.8776,-6.75098,-7.126619999999999,0.49999999999999994,0.8660254037844387,16,23.0,Tobacco,Medium
-14.103,-6.63893,-7.4640699999999995,0.49999999999999994,0.8660254037844387,16,23.833333333333332,Tobacco,Medium
-13.7533,-6.4855,-7.267799999999999,0.49999999999999994,0.8660254037844387,16,23.1,Tobacco,Medium
-9.05371,-5.75431,-3.2994000000000003,0.49999999999999994,0.8660254037844387,16,41.2,Tobacco,Very High
-13.4286,-6.93428,-6.494319999999999,0.49999999999999994,0.8660254037844387,16,26.7,Tobacco,High
-15.3144,-8.94126,-6.373139999999999,0.49999999999999994,0.8660254037844387,2,19.1,Fallow,Medium
-13.7703,-7.83323,-5.93707,0.49999999999999994,0.8660254037844387,19,38.93333333333334,Wheat,High
-16.0378,-8.98771,-7.050090000000001,0.49999999999999994,0.8660254037844387,19,21.9,Wheat,Medium
-16.4705,-11.4268,-5.043700000000001,0.49999999999999994,0.8660254037844387,0,27.8,Bhaji,High
-16.4688,-11.9319,-4.536900000000001,0.49999999999999994,0.8660254037844387,19,27.8,Wheat,High
-15.2937,-8.63301,-6.660689999999999,0.49999999999999994,0.8660254037844387,19,21.3,Wheat,Medium
-17.2874,-10.9716,-6.315800000000001,0.49999999999999994,0.8660254037844387,19,20.46666666666667,Wheat,Medium
-15.49,-10.5958,-4.8942,0.49999999999999994,0.8660254037844387,19,39.3,Wheat,Very High
-14.8411,-9.18359,-5.65751,0.49999999999999994,0.8660254037844387,19,22.0,Wheat,Medium
-15.9913,-10.7964,-5.1949000000000005,0.49999999999999994,0.8660254037844387,19,29.0,Wheat,High
-16.8731,-12.7584,-4.114700000000001,0.49999999999999994,0.8660254037844387,19,26.5,Wheat,High
-15.2175,-10.0722,-5.145299999999999,0.49999999999999994,0.8660254037844387,19,20.03333333333333,Wheat,Medium
-15.3651,-10.5871,-4.7780000000000005,0.49999999999999994,0.8660254037844387,19,8.6,Wheat,Low
-16.02,-11.404,-4.616,0.49999999999999994,0.8660254037844387,19,9.0,Wheat,Low
-11.4553,-5.50537,-5.949929999999999,0.49999999999999994,0.8660254037844387,16,29.4,Tobacco,High
-13.3615,-8.21749,-5.14401,0.49999999999999994,0.8660254037844387,16,26.3,Tobacco,High
-12.6595,-6.21008,-6.44942,0.49999999999999994,0.8660254037844387,16,28.066666666666666,Tobacco,High
-15.6868,-9.37278,-6.314019999999999,0.49999999999999994,0.8660254037844387,19,28.9,Wheat,High
-14.3984,-7.84593,-6.5524700000000005,0.49999999999999994,0.8660254037844387,16,16.8,Tobacco,Medium
-14.3983,-6.44354,-7.954760000000001,0.49999999999999994,0.8660254037844387,16,46.0,Tobacco,Very High
-13.4604,-5.85583,-7.60457,0.49999999999999994,0.8660254037844387,16,38.9,Tobacco,High
-13.4343,-5.61265,-7.82165,0.49999999999999994,0.8660254037844387,16,36.766666666666666,Tobacco,High
-12.186,-8.23944,-3.94656,0.49999999999999994,0.8660254037844387,9,11.5,Mustard,Low
-14.2387,-8.5873,-5.651399999999999,0.49999999999999994,0.8660254037844387,1,30.3,Chickori,High
-15.5438,-9.51593,-6.027869999999998,0.49999999999999994,0.8660254037844387,1,21.9,Chickori,Medium
-16.0669,-9.92072,-6.146180000000001,0.49999999999999994,0.8660254037844387,7,9.4,Lemon,Low
-14.9784,-8.8465,-6.1319,0.49999999999999994,0.8660254037844387,1,13.3,Chickori,Medium
-17.6583,-9.95834,-7.699960000000001,0.49999999999999994,0.8660254037844387,19,17.3,Wheat,Medium
-16.3201,-10.9422,-5.3779,0.49999999999999994,0.8660254037844387,19,24.3,Wheat,Medium
-16.9359,-12.4538,-4.482100000000001,0.49999999999999994,0.8660254037844387,19,21.3,Wheat,Medium
-17.0737,-11.5407,-5.5329999999999995,0.49999999999999994,0.8660254037844387,19,16.8,Wheat,Medium
-17.3451,-11.4806,-5.864499999999998,0.49999999999999994,0.8660254037844387,19,18.333333333333332,Wheat,Medium
-16.2627,-11.1686,-5.094099999999999,0.49999999999999994,0.8660254037844387,19,37.7,Wheat,High
-15.7022,-11.468,-4.2341999999999995,0.49999999999999994,0.8660254037844387,19,27.5,Wheat,High
-16.2336,-10.1653,-6.068299999999999,0.49999999999999994,0.8660254037844387,19,24.3,Wheat,Medium
-15.956,-11.3401,-4.6159,0.49999999999999994,0.8660254037844387,19,30.6,Wheat,High
-16.9755,-12.5233,-4.4521999999999995,0.49999999999999994,0.8660254037844387,19,26.8,Wheat,High
-15.6671,-10.1801,-5.487,0.49999999999999994,0.8660254037844387,19,14.4,Wheat,Medium
-16.0585,-10.2699,-5.788599999999999,0.49999999999999994,0.8660254037844387,19,23.9,Wheat,Medium
-15.4619,-10.7014,-4.7605,0.49999999999999994,0.8660254037844387,19,26.8,Wheat,High
-15.5571,-10.7794,-4.777699999999999,0.49999999999999994,0.8660254037844387,19,20.0,Wheat,Medium
-14.9434,-10.2317,-4.7117,0.49999999999999994,0.8660254037844387,19,20.033333333333335,Wheat,Medium
-17.1166,-10.9082,-6.2083999999999975,0.49999999999999994,0.8660254037844387,19,44.6,Wheat,Very High
-16.932,-11.0939,-5.838099999999999,0.49999999999999994,0.8660254037844387,19,49.7,Wheat,Very High
-16.5729,-11.9191,-4.6538,0.49999999999999994,0.8660254037844387,19,56.4,Wheat,Very High
