,NDVI
149,0.1814059019088745
150,0.12775665521621704
151,0.10664606094360352
152,0.23622383177280426
153,0.12893082201480865
154,0.14703617990016937
155,0.2271880805492401
156,0.10722100734710693
157,0.09951845556497574
158,0.1520467847585678
159,0.10155609995126724
160,0.11283095926046371
161,0.0914105623960495
162,0.12715603411197662
163,0.4406912922859192
164,0.12389039248228073
165,0.10079464316368103
166,0.08557046949863434
167,0.07917888462543488
168,0.08297690004110336
169,0.10114192217588425
170,0.11542100459337234
171,0.18546845018863678
172,0.08671064674854279
173,0.11019283533096313
174,0.0898524820804596
175,0.13977333903312683
176,0.14884233474731445
177,0.14731021225452423
178,0.11288604885339737
179,0.12295868992805481
180,0.10593607276678085
181,0.13687287271022797
182,0.15487849712371826
183,0.16767068207263947
184,0.15789473056793213
185,0.1594064086675644
186,0.2388664036989212
187,0.29370322823524475
188,0.598556637763977
189,0.148505300283432
190,0.07134681195020676
191,0.11229508370161057
192,0.13531669974327087
193,0.09015371650457382
194,0.0975908562541008
195,0.13419117033481598
196,0.17484275996685028
197,0.11871657520532608
198,0.14820760488510132
199,0.12878446280956268
200,0.12486308813095093
201,0.15596330165863037
202,0.2089470773935318
203,0.17966784536838531
204,0.1415337175130844
205,0.13599126040935516
206,0.12991538643836975
207,0.14927953481674194
208,0.3251994252204895
209,0.13300491869449615
210,0.14740431308746338
211,0.09321058541536331
212,0.11335012316703796
213,0.0615980289876461
214,0.0900225043296814
215,0.11708586663007736
216,0.1618221253156662
217,0.15947136282920837
218,0.1644100546836853
219,0.10587188601493835
220,0.4419306218624115
221,0.2553578019142151
222,0.11135371029376984
223,0.1356119066476822
224,0.12646198272705078
225,0.24353447556495667
226,0.16615067422389984
227,0.227009117603302
228,0.31012657284736633
229,0.14370959997177124
230,0.0992753654718399
231,0.1351909190416336
232,0.1150643453001976
233,0.09624674916267395
234,0.09538894891738892
235,0.17613635957241058
236,0.2923462986946106
237,0.3127538561820984
238,0.19655358791351318
239,0.3251231610774994
240,0.17714285850524902
241,0.15804003179073334
242,0.3296482264995575
243,0.12585444748401642
244,0.1813214123249054
245,0.14299610257148743
246,0.2901119291782379
247,0.13716404139995575
248,0.7318975329399109
249,0.12058570235967636
250,0.09360730648040771
251,0.09887005388736725
252,0.0879940316081047
253,0.10509554296731949
254,0.15149040520191193
255,0.07824888080358505
256,0.07589984685182571
257,0.10697674751281738
258,0.11180610209703445
259,0.09304603189229965
260,0.20295622944831848
261,0.22399559617042542
262,0.12449392676353455
263,0.11973497271537781
264,0.13629555702209473
265,0.10122038424015045
266,0.09682243317365646
267,0.0884157344698906
268,0.10726915299892426
269,0.08406026661396027
270,0.24914005398750305
271,0.14024041593074799
272,0.13681738078594208
273,0.09493458271026611
274,0.20688007771968842
275,0.2853025794029236
276,0.18559837341308594
277,0.14020857214927673
278,0.07654920965433121
279,0.095238097012043
280,0.1659919023513794
281,0.12020841240882874
282,0.0954616591334343
283,0.16436780989170074
284,0.1196054220199585
285,0.208906888961792
286,0.07496927678585052
287,0.1648535579442978
288,0.10204081982374191
289,0.11787072569131851
290,
291,
292,
293,
294,
295,
296,
297,
298,
299,
300,
301,
302,
303,
304,
305,
306,
307,
308,
309,
310,
311,
312,
313,
314,
315,
316,
317,
318,
319,
320,
321,
322,
323,
324,
325,
326,
327,
328,
329,
330,
331,
332,
333,
334,
335,
336,
337,
338,
339,
340,
341,
342,
343,
344,
345,
346,
347,
348,
349,
350,
351,
352,
353,
354,
355,
356,
357,
358,
359,
360,
361,
362,
363,
364,
365,
366,
367,
368,
369,
370,
371,
372,
373,
374,
375,
376,
377,
378,
379,
380,
381,
382,
383,
384,
385,
386,
387,
388,
389,
390,
391,
392,
393,
394,
395,
396,
397,
398,
399,
400,
401,
402,
403,
404,
405,
406,
407,
408,
409,
410,
411,
412,
413,
414,
415,
416,
417,
418,
419,
420,
421,
422,
423,
424,
425,
426,
427,
428,
429,
430,
431,
432,
433,
434,
435,
436,
437,
438,
439,
440,
441,
442,
443,
444,
445,
446,
447,
448,
449,
450,
451,
452,
453,
454,
455,
456,
457,
458,
459,
460,
461,
462,
463,
464,
465,
466,
467,
468,
469,
470,
471,
472,
473,
474,
475,
476,
477,
478,
479,
480,
481,
482,
483,
484,
485,
486,
487,
488,
489,
490,
491,
492,
493,
494,
495,
496,
497,
498,
499,
500,
501,
502,
503,
504,
505,
506,
507,
508,
509,
510,
511,
512,
513,
514,
515,
516,
517,
518,
519,
520,
521,
522,
523,
524,
525,
526,
527,
528,
529,
530,
531,
532,
533,
534,
535,
536,
537,
538,
539,
540,
541,
542,
543,
544,
545,
546,
547,
548,
549,
550,
551,
552,
553,
554,
555,
556,
557,
558,
559,
560,
561,
562,
563,
564,
565,
566,
567,
568,
569,
570,
571,
572,
573,
574,
575,
576,
577,
578,
579,
580,0.7027215361595154
581,0.8790882229804993
582,0.8432494401931763
583,0.45538535714149475
584,0.8772668838500977
585,0.8532404899597168
586,0.8695876002311707
587,0.8642678260803223
588,0.827261745929718
589,0.8233196139335632
590,0.821561336517334
591,0.8376938104629517
592,0.8467909097671509
593,0.8275198936462402
594,0.8181818127632141
595,0.8392564058303833
596,0.8750322461128235
597,0.8153929114341736
598,0.5315179228782654
599,0.8632687926292419
600,0.8333796262741089
601,0.8193769454956055
602,0.8445596098899841
603,0.8721628189086914
604,0.84913569688797
605,0.8255813717842102
606,0.8243164420127869
607,0.8889169692993164
608,0.8845770955085754
609,0.8189845681190491
610,0.8545454740524292
611,0.8786219358444214
612,0.8637407422065735
613,0.8777675032615662
614,0.8689570426940918
615,0.713131308555603
616,0.576815664768219
617,0.15904437005519867
618,0.3164905905723572
619,0.34780412912368774
620,0.7250268459320068
621,0.7786445617675781
622,0.7754200100898743
