lr,n_estimators,tau_lo,tau_hi,min_samples_leaf,max_depth,subsample,q_hat,base_w_te,val_PICP,val_MPIW,test_PICP,test_MPIW
0.03,600,0.2,0.8,15,5,0.8,8.334177,10.9776,0.907895,28.566223,0.921569,27.645931
0.03,600,0.2,0.8,15,5,0.9,7.733022,11.1912,0.901316,27.5304,0.888889,26.657227
0.03,600,0.2,0.8,15,5,1.0,7.606187,11.7601,0.888158,27.794702,0.908497,26.972455
0.03,600,0.2,0.8,18,4,0.8,7.395733,11.89,0.888158,27.513517,0.908497,26.681508
0.03,600,0.2,0.8,18,4,0.9,7.444192,11.9174,0.901316,27.62121,0.908497,26.805832
0.03,600,0.2,0.8,18,4,1.0,7.60877,12.3486,0.901316,28.506133,0.908497,27.566178
0.03,600,0.2,0.8,18,5,0.8,8.094165,11.21,0.901316,28.242608,0.921569,27.39831
0.03,600,0.2,0.8,18,5,0.9,8.91747,11.1416,0.927632,30.074415,0.934641,28.976504
0.03,600,0.2,0.8,18,5,1.0,7.589756,11.5401,0.888158,27.920898,0.915033,26.719661
0.03,600,0.2,0.8,20,4,0.8,8.081718,11.9321,0.907895,28.851938,0.908497,28.095492
0.03,600,0.2,0.8,20,4,0.9,8.350863,11.9378,0.907895,29.53647,0.934641,28.6395
0.03,600,0.2,0.8,20,4,1.0,7.641369,12.4163,0.907895,28.662024,0.915033,27.699035
0.03,600,0.2,0.8,20,5,0.8,8.378101,11.1377,0.921053,28.6486,0.901961,27.893946
0.03,600,0.2,0.8,20,5,0.9,8.178213,11.3763,0.914474,28.438561,0.908497,27.732759
0.03,600,0.2,0.8,20,5,1.0,7.877359,11.642,0.914474,28.306678,0.901961,27.396685
0.03,600,0.2,0.8,22,4,0.8,7.761273,11.8427,0.901316,28.116498,0.901961,27.365203
0.03,600,0.2,0.8,22,4,0.9,8.072875,12.1429,0.907895,29.033741,0.915033,28.288661
0.03,600,0.2,0.8,22,4,1.0,7.633459,12.4637,0.907895,28.439434,0.908497,27.730593
0.03,600,0.2,0.8,22,5,0.8,8.537273,11.3653,0.921053,29.259271,0.921569,28.439809
0.03,600,0.2,0.8,22,5,0.9,8.284425,11.5701,0.921053,28.859063,0.901961,28.138938
0.03,600,0.2,0.8,22,5,1.0,8.227297,11.8118,0.921053,29.248673,0.921569,28.266434
0.03,600,0.2,0.8,25,4,0.8,8.321112,11.9875,0.914474,29.383137,0.928105,28.629679
0.03,600,0.2,0.8,25,4,0.9,7.721034,12.2693,0.888158,28.28618,0.915033,27.711409
0.03,600,0.2,0.8,25,4,1.0,7.482159,12.6348,0.888158,28.269395,0.928105,27.599123
0.03,600,0.2,0.8,25,5,0.8,8.874752,11.3842,0.914474,29.812215,0.934641,29.133706
0.03,600,0.2,0.8,25,5,0.9,8.932548,11.5306,0.914474,30.208274,0.934641,29.395706
0.03,600,0.2,0.8,25,5,1.0,8.620068,11.9276,0.921053,29.85883,0.941176,29.167704
0.03,600,0.2,0.8,30,4,0.8,7.944927,12.1666,0.914474,28.69159,0.928105,28.05642
0.03,600,0.2,0.8,30,4,0.9,8.580186,12.185,0.921053,29.968375,0.934641,29.345339
0.03,600,0.2,0.8,30,4,1.0,8.026914,12.741,0.901316,29.4356,0.928105,28.794784
0.03,600,0.2,0.8,30,5,0.8,8.088938,11.6946,0.907895,28.421934,0.928105,27.8725
0.03,600,0.2,0.8,30,5,0.9,8.739768,11.6642,0.907895,29.807694,0.954248,29.143747
0.03,600,0.2,0.8,30,5,1.0,8.746762,11.9102,0.921053,30.134201,0.934641,29.403758
0.03,700,0.15,0.85,15,4,0.8,6.644738,14.2017,0.914474,28.479729,0.921569,27.491164
0.03,700,0.15,0.85,15,4,0.9,6.321679,14.4124,0.907895,28.017814,0.915033,27.055758
0.03,700,0.15,0.85,15,4,1.0,6.414294,14.7843,0.921053,28.711856,0.915033,27.612937
0.03,700,0.15,0.85,15,5,0.8,6.985449,12.9827,0.914474,28.081902,0.901961,26.953603
0.03,700,0.15,0.85,15,5,0.9,7.29784,13.2019,0.921053,28.841754,0.908497,27.797564
0.03,700,0.15,0.85,15,5,1.0,6.409078,14.0297,0.921053,28.095109,0.908497,26.847831
0.03,700,0.15,0.85,18,4,0.8,6.318528,14.5718,0.921053,28.120067,0.928105,27.208899
0.03,700,0.15,0.85,18,4,0.9,6.393156,14.7129,0.921053,28.369375,0.915033,27.499211
0.03,700,0.15,0.85,18,4,1.0,5.244767,15.053,0.894737,26.596917,0.895425,25.542528
0.03,700,0.15,0.85,18,5,0.8,7.143141,13.2423,0.914474,28.519166,0.901961,27.528571
0.03,700,0.15,0.85,18,5,0.9,6.583581,13.2774,0.901316,27.336806,0.908497,26.444568
0.03,700,0.15,0.85,18,5,1.0,5.997568,13.6775,0.907895,26.614808,0.895425,25.672649
0.03,700,0.15,0.85,20,4,0.8,6.375933,14.6278,0.927632,28.081845,0.928105,27.379713
0.03,700,0.15,0.85,20,4,0.9,6.40527,14.6597,0.907895,28.368379,0.915033,27.470248
0.03,700,0.15,0.85,20,4,1.0,5.306753,14.91,0.907895,26.47987,0.901961,25.523509
0.03,700,0.15,0.85,20,5,0.8,7.047214,13.3511,0.914474,28.26426,0.921569,27.445524
0.03,700,0.15,0.85,20,5,0.9,7.240025,13.4557,0.927632,28.827144,0.921569,27.935771
0.03,700,0.15,0.85,20,5,1.0,6.052334,13.541,0.901316,26.769084,0.882353,25.645635
0.03,700,0.15,0.85,22,4,0.8,6.723318,14.6298,0.921053,28.75785,0.934641,28.076422
0.03,700,0.15,0.85,22,4,0.9,6.182652,14.7827,0.907895,27.965923,0.928105,27.148006
0.03,700,0.15,0.85,22,4,1.0,5.915749,14.8356,0.921053,27.732259,0.921569,26.667099
0.03,700,0.15,0.85,22,5,0.8,7.434693,13.3488,0.914474,29.002254,0.934641,28.218199
0.03,700,0.15,0.85,22,5,0.9,6.477023,13.7718,0.914474,27.619492,0.908497,26.725834
0.03,700,0.15,0.85,22,5,1.0,6.074412,14.0437,0.907895,27.112673,0.901961,26.192514
0.03,700,0.15,0.85,25,4,0.8,6.483997,14.6861,0.921053,28.503762,0.921569,27.654128
0.03,700,0.15,0.85,25,4,0.9,6.485488,15.061,0.914474,28.743007,0.928105,28.031968
0.03,700,0.15,0.85,25,4,1.0,5.459246,15.4127,0.901316,27.119086,0.915033,26.33116
0.03,700,0.15,0.85,25,5,0.8,7.503796,13.7562,0.921053,29.554881,0.954248,28.763827
0.03,700,0.15,0.85,25,5,0.9,6.886232,13.8055,0.927632,28.409607,0.928105,27.577971
0.03,700,0.15,0.85,25,5,1.0,6.309617,14.2931,0.907895,27.60462,0.915033,26.912288
0.03,700,0.15,0.85,30,4,0.8,6.202613,14.7496,0.901316,27.757553,0.908497,27.154806
0.03,700,0.15,0.85,30,4,0.9,6.083938,14.816,0.907895,27.705826,0.901961,26.983887
0.03,700,0.15,0.85,30,4,1.0,5.977905,15.2424,0.894737,27.915127,0.915033,27.198168
0.03,700,0.15,0.85,30,5,0.8,7.738472,13.8455,0.940789,30.062416,0.954248,29.322436
0.03,700,0.15,0.85,30,5,0.9,7.316529,13.9753,0.921053,29.226701,0.954248,28.608396
0.03,700,0.15,0.85,30,5,1.0,6.384757,14.3432,0.914474,27.639684,0.908497,27.112743
0.03,700,0.2,0.8,15,4,0.8,7.738464,11.4323,0.901316,27.822286,0.901961,26.909219
0.03,700,0.2,0.8,15,4,0.9,7.789397,11.6657,0.894737,28.065194,0.921569,27.244485
0.03,700,0.2,0.8,15,4,1.0,7.321725,12.4976,0.894737,27.819443,0.921569,27.141096
0.03,700,0.2,0.8,15,5,0.8,8.539723,10.7033,0.907895,28.655226,0.921569,27.782763
0.03,700,0.2,0.8,15,5,0.9,8.054993,10.9858,0.901316,27.944528,0.901961,27.09575
0.03,700,0.2,0.8,15,5,1.0,7.680652,11.634,0.888158,27.849707,0.908497,26.99532
0.03,700,0.2,0.8,18,4,0.8,7.720623,11.6908,0.901316,27.964206,0.908497,27.132043
0.03,700,0.2,0.8,18,4,0.9,7.735475,11.7126,0.901316,27.961954,0.915033,27.183527
0.03,700,0.2,0.8,18,4,1.0,7.518076,12.1989,0.901316,28.139793,0.895425,27.235024
0.03,700,0.2,0.8,18,5,0.8,8.123092,10.9631,0.907895,28.028559,0.921569,27.20929
0.03,700,0.2,0.8,18,5,0.9,8.904892,10.9485,0.927632,29.841732,0.941176,28.758321
0.03,700,0.2,0.8,18,5,1.0,7.729729,11.4739,0.888158,28.144852,0.915033,26.933357
0.03,700,0.2,0.8,20,4,0.8,8.320098,11.6884,0.914474,29.089926,0.915033,28.328556
0.03,700,0.2,0.8,20,4,0.9,8.538304,11.7168,0.921053,29.681281,0.934641,28.793374
0.03,700,0.2,0.8,20,4,1.0,7.638439,12.3222,0.914474,28.557073,0.915033,27.599029
0.03,700,0.2,0.8,20,5,0.8,8.422038,10.9111,0.921053,28.49266,0.901961,27.755166
0.03,700,0.2,0.8,20,5,0.9,8.392593,11.1433,0.907895,28.641419,0.908497,27.928456
0.03,700,0.2,0.8,20,5,1.0,8.040668,11.4945,0.907895,28.468884,0.908497,27.575885
0.03,700,0.2,0.8,22,4,0.8,8.046395,11.6639,0.907895,28.481378,0.901961,27.756652
0.03,700,0.2,0.8,22,4,0.9,8.317078,11.9786,0.907895,29.294155,0.915033,28.612711
0.03,700,0.2,0.8,22,4,1.0,8.047393,12.2905,0.907895,29.096927,0.915033,28.385328
0.03,700,0.2,0.8,22,5,0.8,8.580754,11.1403,0.907895,29.136908,0.908497,28.301779
0.03,700,0.2,0.8,22,5,0.9,8.601249,11.3601,0.921053,29.245153,0.901961,28.562645
0.03,700,0.2,0.8,22,5,1.0,8.36588,11.6006,0.921053,29.311635,0.921569,28.332408
0.03,700,0.2,0.8,25,4,0.8,8.391586,11.7984,0.907895,29.34191,0.921569,28.581603
0.03,700,0.2,0.8,25,4,0.9,7.861067,12.1171,0.888158,28.380238,0.921569,27.839279
0.03,700,0.2,0.8,25,4,1.0,7.592851,12.4828,0.894737,28.295739,0.928105,27.668496
0.03,700,0.2,0.8,25,5,0.8,8.91953,11.1552,0.914474,29.657726,0.934641,28.994272
0.03,700,0.2,0.8,25,5,0.9,8.999656,11.2518,0.914474,30.064738,0.941176,29.251118
0.03,700,0.2,0.8,25,5,1.0,8.762927,11.7028,0.921053,29.932491,0.941176,29.228619
0.03,700,0.2,0.8,30,4,0.8,8.102823,12.0105,0.914474,28.868725,0.934641,28.216173
0.03,700,0.2,0.8,30,4,0.9,8.788771,11.9815,0.921053,30.145638,0.941176,29.559075
0.03,700,0.2,0.8,30,4,1.0,8.159627,12.6159,0.914474,29.530817,0.928105,28.935196
0.03,700,0.2,0.8,30,5,0.8,8.680066,11.4479,0.914474,29.359797,0.934641,28.808008
0.03,700,0.2,0.8,30,5,0.9,8.848567,11.4211,0.907895,29.791023,0.941176,29.118246
0.03,700,0.2,0.8,30,5,1.0,8.945694,11.7308,0.921053,30.315053,0.947712,29.622188
0.03,800,0.15,0.85,15,4,0.8,6.878851,13.9835,0.914474,28.722777,0.921569,27.741223
0.03,800,0.15,0.85,15,4,0.9,6.347959,14.202,0.907895,27.847315,0.901961,26.897938
0.03,800,0.15,0.85,15,4,1.0,6.427884,14.6887,0.921053,28.621929,0.915033,27.544444
0.03,800,0.15,0.85,15,5,0.8,7.181436,12.706,0.914474,28.216912,0.901961,27.068837
0.03,800,0.15,0.85,15,5,0.9,7.345706,13.0099,0.921053,28.741252,0.915033,27.701276
0.03,800,0.15,0.85,15,5,1.0,6.401169,13.8636,0.921053,27.937163,0.901961,26.665942
0.03,800,0.15,0.85,18,4,0.8,6.57198,14.3372,0.914474,28.377446,0.921569,27.481189
0.03,800,0.15,0.85,18,4,0.9,6.461117,14.515,0.907895,28.290746,0.901961,27.437279
0.03,800,0.15,0.85,18,4,1.0,5.186373,14.882,0.894737,26.322655,0.888889,25.254782
0.03,800,0.15,0.85,18,5,0.8,7.287705,13.0583,0.914474,28.604595,0.908497,27.633699
0.03,800,0.15,0.85,18,5,0.9,6.676909,13.1179,0.901316,27.36015,0.901961,26.471767
0.03,800,0.15,0.85,18,5,1.0,6.052454,13.4999,0.907895,26.519199,0.895425,25.604846
0.03,800,0.15,0.85,20,4,0.8,6.593792,14.3522,0.921053,28.236042,0.928105,27.53981
0.03,800,0.15,0.85,20,4,0.9,6.742747,14.4047,0.921053,28.79425,0.921569,27.890157
0.03,800,0.15,0.85,20,4,1.0,5.661254,14.7736,0.914474,27.032818,0.901961,26.096105
0.03,800,0.15,0.85,20,5,0.8,7.463661,13.0871,0.921053,28.815846,0.934641,28.01438
0.03,800,0.15,0.85,20,5,0.9,7.57164,13.1606,0.934211,29.201948,0.915033,28.303903
0.03,800,0.15,0.85,20,5,1.0,6.412059,13.357,0.901316,27.335436,0.888889,26.181111
0.03,800,0.15,0.85,22,4,0.8,6.654305,14.3884,0.921053,28.356097,0.928105,27.696971
0.03,800,0.15,0.85,22,4,0.9,6.492341,14.6094,0.907895,28.423408,0.928105,27.594101
0.03,800,0.15,0.85,22,4,1.0,5.996968,14.6147,0.921053,27.664008,0.921569,26.608685
0.03,800,0.15,0.85,22,5,0.8,7.308848,13.1532,0.901316,28.567806,0.921569,27.770914
0.03,800,0.15,0.85,22,5,0.9,6.544727,13.5171,0.914474,27.470497,0.908497,26.606513
0.03,800,0.15,0.85,22,5,1.0,6.094237,13.8863,0.907895,26.978836,0.901961,26.074744
0.03,800,0.15,0.85,25,4,0.8,6.614293,14.4941,0.921053,28.523167,0.921569,27.722678
0.03,800,0.15,0.85,25,4,0.9,6.325251,14.8674,0.907895,28.217466,0.928105,27.517948
0.03,800,0.15,0.85,25,4,1.0,5.477083,15.255,0.901316,27.007284,0.915033,26.209132
0.03,800,0.15,0.85,25,5,0.8,7.664614,13.5481,0.921053,29.635787,0.954248,28.877365
0.03,800,0.15,0.85,25,5,0.9,7.082408,13.5368,0.927632,28.534945,0.921569,27.701598
0.03,800,0.15,0.85,25,5,1.0,6.35779,14.0775,0.914474,27.454458,0.915033,26.79303
0.03,800,0.15,0.85,30,4,0.8,6.546658,14.5373,0.907895,28.19805,0.928105,27.630624
0.03,800,0.15,0.85,30,4,0.9,6.270679,14.6294,0.907895,27.863388,0.915033,27.170746
0.03,800,0.15,0.85,30,4,1.0,6.197118,15.1009,0.894737,28.205046,0.921569,27.495125
0.03,800,0.15,0.85,30,5,0.8,7.931925,13.6049,0.940789,30.188052,0.954248,29.468798
0.03,800,0.15,0.85,30,5,0.9,7.305482,13.7898,0.921053,29.001206,0.941176,28.400744
0.03,800,0.15,0.85,30,5,1.0,6.442635,14.2269,0.914474,27.6235,0.908497,27.112164
0.03,800,0.2,0.8,15,4,0.8,7.902127,11.2432,0.907895,27.955622,0.908497,27.047424
0.03,800,0.2,0.8,15,4,0.9,7.925296,11.5206,0.894737,28.160696,0.921569,27.371183
0.03,800,0.2,0.8,15,4,1.0,7.379572,12.4037,0.894737,27.840281,0.915033,27.162834
0.03,800,0.2,0.8,15,5,0.8,8.517865,10.5241,0.901316,28.418216,0.915033,27.559806
0.03,800,0.2,0.8,15,5,0.9,8.106238,10.814,0.901316,27.841244,0.895425,27.026519
0.03,800,0.2,0.8,15,5,1.0,7.658396,11.4425,0.888158,27.611223,0.908497,26.759293
0.03,800,0.2,0.8,18,4,0.8,8.007202,11.5022,0.901316,28.293544,0.901961,27.516587
0.03,800,0.2,0.8,18,4,0.9,7.796858,11.4893,0.901316,27.857512,0.915033,27.082996
0.03,800,0.2,0.8,18,4,1.0,7.680634,12.0435,0.901316,28.298243,0.908497,27.404809
0.03,800,0.2,0.8,18,5,0.8,8.186029,10.7294,0.907895,27.950716,0.915033,27.101502
0.03,800,0.2,0.8,18,5,0.9,8.965844,10.7873,0.927632,29.794336,0.934641,28.71896
0.03,800,0.2,0.8,18,5,1.0,7.820827,11.3572,0.888158,28.193168,0.908497,26.998804
0.03,800,0.2,0.8,20,4,0.8,8.363949,11.4806,0.894737,28.960257,0.921569,28.208511
0.03,800,0.2,0.8,20,4,0.9,8.507414,11.5361,0.921053,29.419861,0.934641,28.550886
0.03,800,0.2,0.8,20,4,1.0,7.682273,12.2109,0.907895,28.516592,0.915033,27.575419
0.03,800,0.2,0.8,20,5,0.8,8.654915,10.7072,0.921053,28.738001,0.901961,28.017016
0.03,800,0.2,0.8,20,5,0.9,8.566835,10.912,0.901316,28.761972,0.908497,28.045672
0.03,800,0.2,0.8,20,5,1.0,8.119603,11.304,0.901316,28.404859,0.901961,27.543234
0.03,800,0.2,0.8,22,4,0.8,8.115981,11.4921,0.907895,28.403586,0.908497,27.724019
0.03,800,0.2,0.8,22,4,0.9,8.309246,11.7868,0.907895,29.05593,0.921569,28.405266
0.03,800,0.2,0.8,22,4,1.0,8.263313,12.129,0.907895,29.359441,0.921569,28.655669
0.03,800,0.2,0.8,22,5,0.8,8.566856,10.9842,0.907895,28.96447,0.908497,28.117932
0.03,800,0.2,0.8,22,5,0.9,8.842517,11.1775,0.921053,29.559297,0.908497,28.862584
0.03,800,0.2,0.8,22,5,1.0,8.474294,11.5054,0.921053,29.414296,0.921569,28.454016
0.03,800,0.2,0.8,25,4,0.8,8.376184,11.6341,0.907895,29.130631,0.921569,28.386454
0.03,800,0.2,0.8,25,4,0.9,8.016621,11.9507,0.888158,28.533987,0.915033,27.983952
0.03,800,0.2,0.8,25,4,1.0,7.869552,12.3478,0.894737,28.723584,0.934641,28.086942
0.03,800,0.2,0.8,25,5,0.8,8.971833,10.9638,0.914474,29.543939,0.928105,28.907482
0.03,800,0.2,0.8,25,5,0.9,9.050564,11.0183,0.914474,29.938375,0.928105,29.119402
0.03,800,0.2,0.8,25,5,1.0,8.990354,11.5459,0.921053,30.223302,0.941176,29.526562
0.03,800,0.2,0.8,30,4,0.8,8.364875,11.826,0.914474,29.211113,0.941176,28.555776
0.03,800,0.2,0.8,30,4,0.9,8.955065,11.7711,0.907895,30.26951,0.934641,29.681188
0.03,800,0.2,0.8,30,4,1.0,8.222663,12.4654,0.914474,29.492479,0.928105,28.910679
0.03,800,0.2,0.8,30,5,0.8,8.846952,11.2676,0.914474,29.474696,0.934641,28.961476
0.03,800,0.2,0.8,30,5,0.9,8.940164,11.3023,0.907895,29.862924,0.941176,29.182588
0.03,800,0.2,0.8,30,5,1.0,9.050896,11.5952,0.921053,30.416302,0.947712,29.69704
0.032,400,0.15,0.85,15,4,0.8,5.553792,15.2443,0.901316,27.214312,0.908497,26.351934
0.032,400,0.15,0.85,15,4,0.9,5.53895,15.172,0.901316,27.317103,0.915033,26.249915
0.032,400,0.15,0.85,15,4,1.0,5.404651,15.7517,0.907895,27.398299,0.908497,26.560999
0.032,400,0.15,0.85,15,5,0.8,6.595147,14.0115,0.921053,28.114292,0.915033,27.201768
0.032,400,0.15,0.85,15,5,0.9,6.335427,14.2051,0.921053,27.993262,0.895425,26.87592
0.032,400,0.15,0.85,15,5,1.0,5.299751,14.4945,0.914474,26.236108,0.862745,25.093966
0.032,400,0.15,0.85,18,4,0.8,5.829477,15.2887,0.907895,27.781679,0.915033,26.947659
0.032,400,0.15,0.85,18,4,0.9,5.608726,15.3313,0.914474,27.573168,0.901961,26.54873
0.032,400,0.15,0.85,18,4,1.0,5.593265,15.4689,0.921053,27.891932,0.921569,26.655401
0.032,400,0.15,0.85,18,5,0.8,6.744467,13.9183,0.907895,28.561824,0.934641,27.407265
0.032,400,0.15,0.85,18,5,0.9,6.470836,14.2076,0.914474,28.235151,0.915033,27.149245
0.032,400,0.15,0.85,18,5,1.0,6.333215,14.3785,0.921053,28.337523,0.901961,27.044954
0.032,400,0.15,0.85,20,4,0.8,6.219616,15.22,0.921053,28.477267,0.928105,27.659193
0.032,400,0.15,0.85,20,4,0.9,5.155305,15.5156,0.894737,26.719885,0.888889,25.826161
0.032,400,0.15,0.85,20,4,1.0,5.547689,15.7052,0.907895,27.686684,0.928105,26.800615
0.032,400,0.15,0.85,20,5,0.8,5.984353,14.3618,0.901316,27.269906,0.915033,26.330495
0.032,400,0.15,0.85,20,5,0.9,5.99156,14.2349,0.907895,27.3182,0.901961,26.218063
0.032,400,0.15,0.85,20,5,1.0,5.747495,14.6711,0.914474,27.114839,0.901961,26.166088
0.032,400,0.15,0.85,22,4,0.8,6.177543,15.3887,0.921053,28.651041,0.934641,27.743821
0.032,400,0.15,0.85,22,4,0.9,5.959703,15.5998,0.914474,28.299708,0.928105,27.519194
0.032,400,0.15,0.85,22,4,1.0,5.423117,15.5351,0.888158,27.467076,0.934641,26.381339
0.032,400,0.15,0.85,22,5,0.8,6.255515,14.42,0.921053,27.897784,0.915033,26.930989
0.032,400,0.15,0.85,22,5,0.9,6.182414,14.4944,0.907895,27.656311,0.921569,26.859267
0.032,400,0.15,0.85,22,5,1.0,5.303181,14.6914,0.894737,26.316984,0.888889,25.297765
0.032,400,0.15,0.85,25,4,0.8,6.367342,15.4605,0.921053,28.856699,0.921569,28.195137
0.032,400,0.15,0.85,25,4,0.9,6.11309,15.6926,0.921053,28.646713,0.934641,27.918804
0.032,400,0.15,0.85,25,4,1.0,4.721913,16.0847,0.894737,26.365531,0.901961,25.52852
0.032,400,0.15,0.85,25,5,0.8,7.040357,14.4804,0.921053,29.288659,0.941176,28.561078
0.032,400,0.15,0.85,25,5,0.9,6.403156,14.6458,0.914474,28.200567,0.928105,27.452096
0.032,400,0.15,0.85,25,5,1.0,5.559287,15.1642,0.914474,26.971637,0.901961,26.282757
0.032,400,0.15,0.85,30,4,0.8,5.944641,15.5219,0.921053,28.192117,0.928105,27.411175
0.032,400,0.15,0.85,30,4,0.9,5.41731,15.808,0.888158,27.199664,0.908497,26.642644
0.032,400,0.15,0.85,30,4,1.0,5.612091,15.8548,0.914474,27.987698,0.915033,27.078994
0.032,400,0.15,0.85,30,5,0.8,6.297645,14.6615,0.914474,27.864739,0.921569,27.256819
0.032,400,0.15,0.85,30,5,0.9,6.196477,14.8716,0.907895,28.07392,0.928105,27.264587
0.032,400,0.15,0.85,30,5,1.0,5.854503,15.3784,0.901316,27.8,0.928105,27.08741
0.032,400,0.2,0.8,15,4,0.8,7.316162,12.2911,0.894737,27.898669,0.901961,26.923437
0.032,400,0.2,0.8,15,4,0.9,7.556059,12.1439,0.901316,28.273345,0.928105,27.255984
0.032,400,0.2,0.8,15,4,1.0,7.836969,12.9195,0.921053,29.532521,0.921569,28.593408
0.032,400,0.2,0.8,15,5,0.8,7.825588,11.5978,0.894737,28.052933,0.901961,27.249007
0.032,400,0.2,0.8,15,5,0.9,7.930719,11.5688,0.907895,28.362683,0.908497,27.430227
0.032,400,0.2,0.8,15,5,1.0,7.756188,11.8388,0.901316,28.236849,0.934641,27.351158
0.032,400,0.2,0.8,18,4,0.8,7.812049,12.4356,0.921053,28.851764,0.934641,28.059702
0.032,400,0.2,0.8,18,4,0.9,8.112429,12.464,0.901316,29.537018,0.928105,28.688844
0.032,400,0.2,0.8,18,4,1.0,7.155428,12.6251,0.901316,27.885221,0.895425,26.936004
0.032,400,0.2,0.8,18,5,0.8,8.167247,11.6296,0.907895,28.819284,0.915033,27.964126
0.032,400,0.2,0.8,18,5,0.9,8.292111,11.647,0.901316,29.347755,0.934641,28.231222
0.032,400,0.2,0.8,18,5,1.0,7.50591,12.0535,0.901316,28.253915,0.908497,27.065338
0.032,400,0.2,0.8,20,4,0.8,7.624713,12.3738,0.907895,28.386746,0.921569,27.623232
0.032,400,0.2,0.8,20,4,0.9,7.205073,12.5554,0.894737,27.791378,0.908497,26.965537
0.032,400,0.2,0.8,20,4,1.0,6.592368,12.8704,0.881579,26.846582,0.901961,26.055167
0.032,400,0.2,0.8,20,5,0.8,8.412528,11.7986,0.921053,29.415121,0.928105,28.62368
0.032,400,0.2,0.8,20,5,0.9,7.840115,11.7814,0.907895,28.41906,0.921569,27.46162
0.032,400,0.2,0.8,20,5,1.0,7.977239,11.8161,0.907895,28.93791,0.921569,27.770575
0.032,400,0.2,0.8,22,4,0.8,7.972386,12.5345,0.921053,29.166114,0.934641,28.479253
0.032,400,0.2,0.8,22,4,0.9,7.462692,12.6021,0.921053,28.477381,0.908497,27.527469
0.032,400,0.2,0.8,22,4,1.0,7.265146,12.8038,0.894737,28.040216,0.921569,27.334139
0.032,400,0.2,0.8,22,5,0.8,8.49713,11.7771,0.921053,29.540609,0.921569,28.771404
0.032,400,0.2,0.8,22,5,0.9,7.545532,11.9771,0.901316,27.928076,0.901961,27.068152
0.032,400,0.2,0.8,22,5,1.0,7.594773,12.2262,0.894737,28.281672,0.908497,27.41572
0.032,400,0.2,0.8,25,4,0.8,8.063788,12.5624,0.914474,29.386804,0.928105,28.68995
0.032,400,0.2,0.8,25,4,0.9,7.866903,12.594,0.907895,29.177277,0.915033,28.327847
0.032,400,0.2,0.8,25,4,1.0,7.502469,12.9063,0.914474,28.638103,0.934641,27.911239
0.032,400,0.2,0.8,25,5,0.8,8.786186,11.8288,0.934211,30.218513,0.934641,29.401176
0.032,400,0.2,0.8,25,5,0.9,8.36121,12.1623,0.914474,29.543372,0.934641,28.884685
0.032,400,0.2,0.8,25,5,1.0,7.728574,12.4493,0.907895,28.622629,0.921569,27.906413
0.032,400,0.2,0.8,30,4,0.8,7.567643,12.6779,0.914474,28.468937,0.915033,27.813217
0.032,400,0.2,0.8,30,4,0.9,8.341804,12.6172,0.927632,29.974068,0.947712,29.300798
0.032,400,0.2,0.8,30,4,1.0,7.514902,13.0094,0.894737,28.881168,0.921569,28.039181
0.032,400,0.2,0.8,30,5,0.8,8.136164,12.1472,0.914474,29.018178,0.934641,28.419565
0.032,400,0.2,0.8,30,5,0.9,8.229953,12.3561,0.927632,29.444346,0.941176,28.816026
0.032,400,0.2,0.8,30,5,1.0,8.199251,12.3785,0.901316,29.611398,0.934641,28.777032
0.032,450,0.15,0.85,15,4,0.8,5.735086,15.0978,0.907895,27.412295,0.908497,26.568017
0.032,450,0.15,0.85,15,4,0.9,5.728357,14.9677,0.907895,27.477836,0.915033,26.424443
0.032,450,0.15,0.85,15,4,1.0,5.383099,15.546,0.907895,27.185564,0.895425,26.312152
0.032,450,0.15,0.85,15,5,0.8,6.63728,13.8326,0.914474,27.989934,0.915033,27.107177
0.032,450,0.15,0.85,15,5,0.9,6.34436,14.0059,0.914474,27.831618,0.888889,26.694663
0.032,450,0.15,0.85,15,5,1.0,5.127037,14.3732,0.894737,25.760712,0.862745,24.62732
0.032,450,0.15,0.85,18,4,0.8,6.151969,15.078,0.907895,28.1877,0.921569,27.381958
0.032,450,0.15,0.85,18,4,0.9,5.941199,15.1599,0.914474,28.03679,0.915033,27.042255
0.032,450,0.15,0.85,18,4,1.0,5.588016,15.3445,0.914474,27.772083,0.915033,26.520551
0.032,450,0.15,0.85,18,5,0.8,7.00303,13.6101,0.907895,28.78378,0.934641,27.616149
0.032,450,0.15,0.85,18,5,0.9,6.735332,13.9734,0.914474,28.511031,0.908497,27.444038
0.032,450,0.15,0.85,18,5,1.0,6.293104,14.1869,0.914474,28.066327,0.895425,26.773087
0.032,450,0.15,0.85,20,4,0.8,6.418048,14.9563,0.921053,28.651098,0.934641,27.792441
0.032,450,0.15,0.85,20,4,0.9,5.389519,15.3556,0.901316,27.027417,0.888889,26.134674
0.032,450,0.15,0.85,20,4,1.0,5.746338,15.5763,0.907895,27.979191,0.928105,27.068979
0.032,450,0.15,0.85,20,5,0.8,6.620916,14.1148,0.901316,28.310324,0.928105,27.356677
0.032,450,0.15,0.85,20,5,0.9,6.709246,13.9285,0.921053,28.391305,0.908497,27.346979
0.032,450,0.15,0.85,20,5,1.0,6.009687,14.4667,0.907895,27.429053,0.901961,26.486078
0.032,450,0.15,0.85,22,4,0.8,6.398403,15.1276,0.921053,28.827288,0.941176,27.924444
