lr,n_estimators,tau_lo,tau_hi,min_samples_leaf,max_depth,subsample,q_hat,base_w_te,val_PICP,val_MPIW,test_PICP,test_MPIW
0.02,550,0.2,0.8,18,5,1.0,7.320671,12.4784,0.872549,26.585835,0.878049,27.119751
0.02,550,0.2,0.8,20,4,0.8,7.288662,12.6327,0.882353,26.778329,0.892683,27.210052
0.02,550,0.2,0.8,20,4,0.9,7.002441,12.6648,0.867647,26.027464,0.882927,26.669714
0.02,550,0.2,0.8,20,4,1.0,7.238108,13.014,0.887255,26.853793,0.892683,27.490221
0.02,550,0.2,0.8,20,5,0.8,7.538061,11.9154,0.877451,26.533784,0.878049,26.991497
0.02,550,0.2,0.8,20,5,0.9,7.837974,12.1878,0.892157,27.344026,0.902439,27.863796
0.02,550,0.2,0.8,20,5,1.0,7.481478,12.7084,0.892157,27.167243,0.882927,27.671325
0.02,550,0.2,0.8,22,4,0.8,6.650685,12.6144,0.877451,25.426982,0.868293,25.915722
0.02,550,0.2,0.8,22,4,0.9,7.265506,12.8434,0.882353,26.881615,0.902439,27.374457
0.02,550,0.2,0.8,22,4,1.0,7.578663,12.9089,0.882353,27.468449,0.907317,28.066249
0.02,550,0.2,0.8,22,5,0.8,7.498578,11.9321,0.867647,26.435506,0.892683,26.929294
0.02,550,0.2,0.8,22,5,0.9,7.842636,12.2242,0.887255,27.464779,0.902439,27.90947
0.02,550,0.2,0.8,22,5,1.0,7.780635,12.4618,0.887255,27.394706,0.902439,28.023076
0.02,550,0.2,0.8,25,4,0.8,7.055304,12.6361,0.872549,26.2895,0.882927,26.746685
0.02,550,0.2,0.8,25,4,0.9,6.637672,12.7689,0.862745,25.469592,0.873171,26.044217
0.02,550,0.2,0.8,25,4,1.0,7.433458,13.1669,0.897059,27.288153,0.907317,28.033861
0.02,550,0.2,0.8,25,5,0.8,7.516614,12.0728,0.877451,26.6035,0.892683,27.106045
0.02,550,0.2,0.8,25,5,0.9,7.866128,12.0649,0.887255,27.406322,0.897561,27.797113
0.02,550,0.2,0.8,25,5,1.0,7.671186,12.5079,0.882353,27.342651,0.902439,27.850224
0.02,550,0.2,0.8,30,4,0.8,6.928262,12.6101,0.892157,25.974272,0.878049,26.466641
0.02,550,0.2,0.8,30,4,0.9,7.168634,12.6209,0.892157,26.425518,0.892683,26.958127
0.02,550,0.2,0.8,30,4,1.0,7.410355,13.1222,0.887255,27.209224,0.902439,27.942876
0.02,550,0.2,0.8,30,5,0.8,7.270677,12.0826,0.887255,26.152121,0.882927,26.623989
0.02,550,0.2,0.8,30,5,0.9,7.260538,12.2658,0.887255,26.217722,0.882927,26.786877
0.02,550,0.2,0.8,30,5,1.0,6.876065,12.4499,0.877451,25.584441,0.863415,26.202048
0.02,600,0.15,0.85,15,4,0.8,5.609963,15.2486,0.887255,26.113676,0.873171,26.46855
0.02,600,0.15,0.85,15,4,0.9,5.472609,15.3006,0.892157,25.800748,0.878049,26.245823
0.02,600,0.15,0.85,15,4,1.0,5.741131,15.4537,0.887255,26.489398,0.887805,26.935925
0.02,600,0.15,0.85,15,5,0.8,6.361504,14.4843,0.887255,26.800149,0.878049,27.207355
0.02,600,0.15,0.85,15,5,0.9,5.709876,14.4967,0.877451,25.482625,0.868293,25.916485
0.02,600,0.15,0.85,15,5,1.0,5.666261,14.737,0.887255,25.659982,0.887805,26.06957
0.02,600,0.15,0.85,18,4,0.8,5.464369,15.1579,0.887255,25.711137,0.868293,26.08661
0.02,600,0.15,0.85,18,4,0.9,5.620754,15.1756,0.887255,26.008848,0.882927,26.417064
0.02,600,0.15,0.85,18,4,1.0,5.786164,15.3194,0.887255,26.315886,0.878049,26.891718
0.02,600,0.15,0.85,18,5,0.8,6.042074,14.5814,0.882353,26.370019,0.882927,26.665501
0.02,600,0.15,0.85,18,5,0.9,5.800403,14.7304,0.882353,25.892076,0.873171,26.331203
0.02,600,0.15,0.85,18,5,1.0,5.401288,14.5643,0.877451,25.110511,0.868293,25.366883
0.02,600,0.15,0.85,20,4,0.8,5.766714,15.1077,0.892157,26.207118,0.892683,26.641121
0.02,600,0.15,0.85,20,4,0.9,5.853602,15.1235,0.892157,26.458326,0.878049,26.830728
0.02,600,0.15,0.85,20,4,1.0,5.859014,15.2754,0.887255,26.552351,0.887805,26.993418
0.02,600,0.15,0.85,20,5,0.8,5.888747,14.4224,0.887255,25.799802,0.873171,26.199866
0.02,600,0.15,0.85,20,5,0.9,6.156117,14.5363,0.887255,26.527527,0.887805,26.848571
0.02,600,0.15,0.85,20,5,1.0,5.116743,14.3356,0.872549,24.266391,0.853659,24.569115
0.02,600,0.15,0.85,22,4,0.8,5.388135,15.1244,0.882353,25.422364,0.863415,25.900633
0.02,600,0.15,0.85,22,4,0.9,5.418125,15.1581,0.882353,25.590859,0.868293,25.994365
0.02,600,0.15,0.85,22,4,1.0,5.68942,15.2869,0.897059,26.255125,0.892683,26.665739
0.02,600,0.15,0.85,22,5,0.8,5.929919,14.4307,0.887255,25.933636,0.882927,26.290554
0.02,600,0.15,0.85,22,5,0.9,6.07156,14.4526,0.882353,26.27087,0.897561,26.595741
0.02,600,0.15,0.85,22,5,1.0,5.63656,14.5176,0.887255,25.42308,0.873171,25.790734
0.02,600,0.15,0.85,25,4,0.8,6.170249,15.1425,0.897059,27.011469,0.897561,27.482956
0.02,600,0.15,0.85,25,4,0.9,5.651071,15.2718,0.892157,26.132916,0.882927,26.573923
0.02,600,0.15,0.85,25,4,1.0,6.095415,15.2768,0.892157,27.045234,0.902439,27.467644
0.02,600,0.15,0.85,25,5,0.8,5.931791,14.5718,0.892157,26.007247,0.868293,26.435391
0.02,600,0.15,0.85,25,5,0.9,5.75255,14.5849,0.882353,25.721859,0.868293,26.08997
0.02,600,0.15,0.85,25,5,1.0,6.187583,14.6315,0.872549,26.605237,0.897561,27.006643
0.02,600,0.15,0.85,30,4,0.8,5.607,15.153,0.897059,25.869012,0.868293,26.36699
0.02,600,0.15,0.85,30,4,0.9,5.401236,15.3041,0.892157,25.577257,0.878049,26.106538
0.02,600,0.15,0.85,30,4,1.0,5.705179,15.1647,0.892157,26.095581,0.887805,26.575022
0.02,600,0.15,0.85,30,5,0.8,5.454937,14.6682,0.892157,25.115343,0.868293,25.578108
0.02,600,0.15,0.85,30,5,0.9,5.965172,14.4959,0.892157,25.956635,0.882927,26.426253
0.02,600,0.15,0.85,30,5,1.0,6.249468,14.5355,0.887255,26.56103,0.892683,27.034387
0.02,600,0.2,0.8,15,4,0.8,7.021578,12.6373,0.877451,26.074016,0.882927,26.68047
0.02,600,0.2,0.8,15,4,0.9,6.908166,12.5778,0.882353,25.832734,0.892683,26.394172
0.02,600,0.2,0.8,15,4,1.0,6.779046,12.8793,0.887255,25.800021,0.878049,26.437368
0.02,600,0.2,0.8,15,5,0.8,7.594569,11.9016,0.882353,26.653963,0.882927,27.090752
0.02,600,0.2,0.8,15,5,0.9,7.324797,12.1677,0.877451,26.252106,0.882927,26.817278
0.02,600,0.2,0.8,15,5,1.0,7.13627,12.6302,0.882353,26.172479,0.887805,26.902745
0.02,600,0.2,0.8,18,4,0.8,6.859484,12.5887,0.872549,25.789015,0.873171,26.307679
0.02,600,0.2,0.8,18,4,0.9,7.334568,12.6973,0.877451,26.728309,0.892683,27.366433
0.02,600,0.2,0.8,18,4,1.0,7.37659,12.9132,0.892157,27.017692,0.892683,27.66637
0.02,600,0.2,0.8,18,5,0.8,7.46432,11.9437,0.872549,26.480391,0.887805,26.872367
0.02,600,0.2,0.8,18,5,0.9,7.185512,12.2049,0.872549,26.001369,0.878049,26.575893
0.02,600,0.2,0.8,18,5,1.0,7.519759,12.4052,0.872549,26.915789,0.882927,27.444749
0.02,600,0.2,0.8,20,4,0.8,7.313983,12.5196,0.882353,26.734706,0.892683,27.147604
0.02,600,0.2,0.8,20,4,0.9,7.168598,12.5828,0.867647,26.27069,0.887805,26.920003
0.02,600,0.2,0.8,20,4,1.0,7.235978,12.9162,0.882353,26.753761,0.892683,27.388156
0.02,600,0.2,0.8,20,5,0.8,7.560976,11.7969,0.877451,26.468048,0.878049,26.918832
0.02,600,0.2,0.8,20,5,0.9,7.954001,12.0605,0.892157,27.473114,0.902439,27.968513
0.02,600,0.2,0.8,20,5,1.0,7.452499,12.6608,0.892157,27.06423,0.873171,27.565789
0.02,600,0.2,0.8,22,4,0.8,6.837839,12.5551,0.882353,25.744314,0.868293,26.230733
0.02,600,0.2,0.8,22,4,0.9,7.541458,12.7463,0.887255,27.321707,0.902439,27.829248
0.02,600,0.2,0.8,22,4,1.0,7.626756,12.7968,0.877451,27.475907,0.907317,28.050323
0.02,600,0.2,0.8,22,5,0.8,7.65889,11.7989,0.867647,26.652992,0.892683,27.116694
0.02,600,0.2,0.8,22,5,0.9,7.823762,12.1234,0.882353,27.328266,0.902439,27.770892
0.02,600,0.2,0.8,22,5,1.0,7.800844,12.4191,0.887255,27.394347,0.902439,28.020752
0.02,600,0.2,0.8,25,4,0.8,6.83002,12.5572,0.867647,25.777829,0.873171,26.217222
0.02,600,0.2,0.8,25,4,0.9,6.733973,12.686,0.857843,25.572554,0.878049,26.153956
0.02,600,0.2,0.8,25,4,1.0,7.721879,13.1082,0.901961,27.813852,0.907317,28.551963
0.02,600,0.2,0.8,25,5,0.8,7.549559,11.9889,0.872549,26.59842,0.892683,27.088035
0.02,600,0.2,0.8,25,5,0.9,7.798512,11.9568,0.887255,27.16254,0.897561,27.553831
0.02,600,0.2,0.8,25,5,1.0,7.66245,12.3475,0.882353,27.166537,0.892683,27.672436
0.02,600,0.2,0.8,30,4,0.8,6.987947,12.5452,0.887255,26.024795,0.873171,26.521066
0.02,600,0.2,0.8,30,4,0.9,7.151262,12.5057,0.882353,26.272086,0.887805,26.80825
0.02,600,0.2,0.8,30,4,1.0,7.369738,13.0655,0.887255,27.056516,0.897561,27.804968
0.02,600,0.2,0.8,30,5,0.8,7.465337,11.9526,0.887255,26.411664,0.887805,26.883252
0.02,600,0.2,0.8,30,5,0.9,7.399215,12.1458,0.877451,26.384223,0.887805,26.944236
0.02,600,0.2,0.8,30,5,1.0,6.874692,12.4104,0.877451,25.544602,0.863415,26.159745
0.02,700,0.15,0.85,15,4,0.8,5.788952,15.0105,0.892157,26.245331,0.882927,26.588368
0.02,700,0.15,0.85,15,4,0.9,5.689148,15.0902,0.887255,26.017283,0.882927,26.468527
0.02,700,0.15,0.85,15,4,1.0,5.629437,15.2573,0.887255,26.023721,0.873171,26.51615
0.02,700,0.15,0.85,15,5,0.8,6.420373,14.266,0.887255,26.712984,0.878049,27.106792
0.02,700,0.15,0.85,15,5,0.9,5.747634,14.2898,0.877451,25.356858,0.858537,25.785031
0.02,700,0.15,0.85,15,5,1.0,5.726419,14.6081,0.887255,25.645402,0.887805,26.060967
0.02,700,0.15,0.85,18,4,0.8,5.581983,15.0203,0.887255,25.820751,0.873171,26.184301
0.02,700,0.15,0.85,18,4,0.9,5.649109,14.9416,0.877451,25.839963,0.878049,26.239794
0.02,700,0.15,0.85,18,4,1.0,5.778757,15.1805,0.882353,26.141691,0.878049,26.738024
0.02,700,0.15,0.85,18,5,0.8,6.232305,14.3504,0.882353,26.510205,0.882927,26.814979
0.02,700,0.15,0.85,18,5,0.9,5.950955,14.4997,0.877451,25.957251,0.873171,26.401639
0.02,700,0.15,0.85,18,5,1.0,5.597774,14.4393,0.882353,25.388275,0.868293,25.634885
0.02,700,0.15,0.85,20,4,0.8,5.890365,14.9589,0.892157,26.289426,0.897561,26.739589
0.02,700,0.15,0.85,20,4,0.9,6.041285,14.995,0.882353,26.699746,0.878049,27.077522
0.02,700,0.15,0.85,20,4,1.0,5.941467,15.0697,0.882353,26.509995,0.882927,26.952655
0.02,700,0.15,0.85,20,5,0.8,6.109126,14.1902,0.882353,26.027921,0.873171,26.40842
0.02,700,0.15,0.85,20,5,0.9,6.582315,14.3594,0.892157,27.195141,0.907317,27.524019
0.02,700,0.15,0.85,20,5,1.0,5.159607,14.1687,0.872549,24.168192,0.853659,24.487872
0.02,700,0.15,0.85,22,4,0.8,5.551675,14.8841,0.877451,25.506638,0.868293,25.987439
0.02,700,0.15,0.85,22,4,0.9,5.671142,14.9482,0.887255,25.883221,0.873171,26.290516
0.02,700,0.15,0.85,22,4,1.0,5.642737,15.2123,0.892157,26.07566,0.887805,26.497775
0.02,700,0.15,0.85,22,5,0.8,5.885044,14.2252,0.882353,25.654025,0.868293,25.99532
0.02,700,0.15,0.85,22,5,0.9,6.266832,14.2547,0.872549,26.467593,0.897561,26.788406
0.02,700,0.15,0.85,22,5,1.0,5.785681,14.3791,0.882353,25.566088,0.873171,25.950421
0.02,700,0.15,0.85,25,4,0.8,6.094946,14.9501,0.897059,26.688521,0.882927,27.14002
0.02,700,0.15,0.85,25,4,0.9,5.735741,15.0569,0.892157,26.100364,0.882927,26.528419
0.02,700,0.15,0.85,25,4,1.0,6.127489,15.0863,0.887255,26.88633,0.902439,27.341267
0.02,700,0.15,0.85,25,5,0.8,6.214101,14.3576,0.892157,26.3768,0.882927,26.785754
0.02,700,0.15,0.85,25,5,0.9,6.302948,14.3346,0.892157,26.585106,0.892683,26.940519
0.02,700,0.15,0.85,25,5,1.0,6.079337,14.4988,0.872549,26.252197,0.897561,26.657427
0.02,700,0.15,0.85,30,4,0.8,5.788098,14.928,0.897059,26.016204,0.873171,26.504237
0.02,700,0.15,0.85,30,4,0.9,5.4509,15.061,0.892157,25.438949,0.868293,25.962818
0.02,700,0.15,0.85,30,4,1.0,5.843491,15.0454,0.887255,26.257846,0.887805,26.732422
0.02,700,0.15,0.85,30,5,0.8,5.789282,14.4375,0.892157,25.562785,0.882927,26.016103
0.02,700,0.15,0.85,30,5,0.9,6.06217,14.3003,0.887255,25.983211,0.878049,26.424641
0.02,700,0.15,0.85,30,5,1.0,6.107542,14.3891,0.882353,26.136307,0.887805,26.604171
0.02,700,0.2,0.8,15,4,0.8,6.886137,12.473,0.872549,25.636352,0.858537,26.245299
0.02,700,0.2,0.8,15,4,0.9,6.896765,12.4474,0.867647,25.676205,0.882927,26.240883
0.02,700,0.2,0.8,15,4,1.0,7.287156,12.8064,0.897059,26.723573,0.897561,27.380741
0.02,700,0.2,0.8,15,5,0.8,7.828263,11.6612,0.882353,26.866943,0.873171,27.317766
0.02,700,0.2,0.8,15,5,0.9,7.369607,11.9285,0.877451,26.150093,0.868293,26.667714
0.02,700,0.2,0.8,15,5,1.0,7.135379,12.5016,0.882353,26.051326,0.887805,26.772333
0.02,700,0.2,0.8,18,4,0.8,6.923006,12.4125,0.872549,25.749007,0.868293,26.25849
0.02,700,0.2,0.8,18,4,0.9,7.464722,12.5622,0.877451,26.867124,0.897561,27.491666
0.02,700,0.2,0.8,18,4,1.0,7.394445,12.7519,0.882353,26.921829,0.892683,27.540773
0.02,700,0.2,0.8,18,5,0.8,7.547757,11.7051,0.872549,26.432598,0.887805,26.800604
0.02,700,0.2,0.8,18,5,0.9,7.284845,12.0095,0.872549,26.027989,0.873171,26.579165
0.02,700,0.2,0.8,18,5,1.0,7.791273,12.2862,0.872549,27.365037,0.882927,27.86874
0.02,700,0.2,0.8,20,4,0.8,7.30267,12.4028,0.872549,26.593569,0.887805,27.008121
0.02,700,0.2,0.8,20,4,0.9,7.418364,12.4147,0.867647,26.610781,0.887805,27.251474
0.02,700,0.2,0.8,20,4,1.0,7.187169,12.7891,0.872549,26.557027,0.887805,27.163444
0.02,700,0.2,0.8,20,5,0.8,7.805222,11.5792,0.872549,26.782483,0.878049,27.189676
0.02,700,0.2,0.8,20,5,0.9,8.050829,11.8448,0.892157,27.484001,0.902439,27.946447
0.02,700,0.2,0.8,20,5,1.0,7.547572,12.4148,0.887255,27.061868,0.873171,27.509974
0.02,700,0.2,0.8,22,4,0.8,7.058743,12.3975,0.872549,26.046988,0.873171,26.514995
0.02,700,0.2,0.8,22,4,0.9,7.593498,12.6017,0.877451,27.295208,0.902439,27.788715
0.02,700,0.2,0.8,22,4,1.0,7.733695,12.6473,0.877451,27.560854,0.902439,28.114715
0.02,700,0.2,0.8,22,5,0.8,7.979798,11.5709,0.877451,27.108084,0.892683,27.530493
0.02,700,0.2,0.8,22,5,0.9,7.748731,11.9598,0.877451,27.03175,0.897561,27.45725
0.02,700,0.2,0.8,22,5,1.0,7.767795,12.3318,0.887255,27.25498,0.897561,27.867386
0.02,700,0.2,0.8,25,4,0.8,6.826437,12.4087,0.862745,25.613727,0.873171,26.061587
0.02,700,0.2,0.8,25,4,0.9,6.834787,12.5162,0.857843,25.597713,0.878049,26.185807
0.02,700,0.2,0.8,25,4,1.0,7.936024,12.9012,0.897059,28.064362,0.902439,28.773223
0.02,700,0.2,0.8,25,5,0.8,7.710962,11.8132,0.872549,26.732646,0.892683,27.23515
0.02,700,0.2,0.8,25,5,0.9,7.634967,11.8015,0.882353,26.693133,0.887805,27.071423
0.02,700,0.2,0.8,25,5,1.0,7.606234,12.2556,0.887255,26.957919,0.887805,27.468061
0.02,700,0.2,0.8,30,4,0.8,7.150867,12.4149,0.887255,26.242082,0.873171,26.716609
0.02,700,0.2,0.8,30,4,0.9,7.232907,12.3741,0.882353,26.317353,0.887805,26.839884
0.02,700,0.2,0.8,30,4,1.0,7.307802,12.966,0.882353,26.861446,0.887805,27.581628
0.02,700,0.2,0.8,30,5,0.8,7.589945,11.7294,0.877451,26.458758,0.892683,26.909269
0.02,700,0.2,0.8,30,5,0.9,7.649128,11.9715,0.877451,26.72239,0.887805,27.269798
0.02,700,0.2,0.8,30,5,1.0,7.048735,12.3007,0.877451,25.751182,0.863415,26.398209
0.02,800,0.15,0.85,15,4,0.8,5.999583,14.8131,0.892157,26.476384,0.878049,26.812289
0.02,800,0.15,0.85,15,4,0.9,5.847803,14.8955,0.882353,26.131671,0.882927,26.591087
0.02,800,0.15,0.85,15,4,1.0,5.660082,14.9595,0.882353,25.786869,0.873171,26.279711
0.02,800,0.15,0.85,15,5,0.8,6.32287,13.9687,0.887255,26.250474,0.873171,26.614431
0.02,800,0.15,0.85,15,5,0.9,5.908602,14.0772,0.877451,25.488517,0.858537,25.894437
0.02,800,0.15,0.85,15,5,1.0,5.765188,14.459,0.887255,25.567675,0.882927,25.989329
0.02,800,0.15,0.85,18,4,0.8,5.903822,14.8062,0.887255,26.246674,0.878049,26.61389
0.02,800,0.15,0.85,18,4,0.9,5.777221,14.816,0.877451,25.969673,0.878049,26.370476
0.02,800,0.15,0.85,18,4,1.0,5.791297,15.0698,0.882353,26.055939,0.878049,26.652358
0.02,800,0.15,0.85,18,5,0.8,6.480042,14.132,0.882353,26.794228,0.882927,27.092131
0.02,800,0.15,0.85,18,5,0.9,6.10373,14.4029,0.882353,26.167685,0.873171,26.61038
0.02,800,0.15,0.85,18,5,1.0,5.724583,14.2745,0.882353,25.498687,0.868293,25.723703
0.02,800,0.15,0.85,20,4,0.8,5.801198,14.775,0.882353,25.928174,0.882927,26.377426
0.02,800,0.15,0.85,20,4,0.9,5.93778,14.7885,0.882353,26.281108,0.878049,26.664079
0.02,800,0.15,0.85,20,4,1.0,5.808144,14.9976,0.882353,26.154275,0.882927,26.613866
0.02,800,0.15,0.85,20,5,0.8,6.293336,14.0375,0.892157,26.242478,0.878049,26.624138
0.02,800,0.15,0.85,20,5,0.9,6.551066,14.1361,0.887255,26.914061,0.902439,27.23825
0.02,800,0.15,0.85,20,5,1.0,5.683018,14.026,0.877451,25.073091,0.873171,25.392066
0.02,800,0.15,0.85,22,4,0.8,5.755405,14.7164,0.877451,25.75223,0.868293,26.227182
0.02,800,0.15,0.85,22,4,0.9,5.715846,14.7653,0.872549,25.77843,0.873171,26.196996
0.02,800,0.15,0.85,22,4,1.0,5.876026,15.092,0.892157,26.453658,0.887805,26.844065
0.02,800,0.15,0.85,22,5,0.8,5.907334,14.0553,0.877451,25.518814,0.863415,25.869974
0.02,800,0.15,0.85,22,5,0.9,6.338153,14.119,0.872549,26.482017,0.897561,26.795347
0.02,800,0.15,0.85,22,5,1.0,5.926459,14.228,0.882353,25.691744,0.878049,26.080903
0.02,800,0.15,0.85,25,4,0.8,6.248063,14.7661,0.897059,26.831438,0.882927,27.262224
0.02,800,0.15,0.85,25,4,0.9,5.823561,14.8919,0.887255,26.106359,0.878049,26.53906
0.02,800,0.15,0.85,25,4,1.0,5.971924,14.9993,0.882353,26.474526,0.902439,26.943149
0.02,800,0.15,0.85,25,5,0.8,6.525008,14.1806,0.892157,26.812854,0.887805,27.230645
0.02,800,0.15,0.85,25,5,0.9,6.391167,14.1149,0.882353,26.552154,0.892683,26.897195
0.02,800,0.15,0.85,25,5,1.0,5.9891,14.3885,0.872549,25.974824,0.878049,26.366719
0.02,800,0.15,0.85,30,4,0.8,5.872634,14.7784,0.897059,26.039688,0.873171,26.523681
0.02,800,0.15,0.85,30,4,0.9,5.730453,14.8977,0.892157,25.836249,0.882927,26.358589
0.02,800,0.15,0.85,30,4,1.0,5.895198,14.9269,0.882353,26.256934,0.892683,26.717305
0.02,800,0.15,0.85,30,5,0.8,6.311283,14.2056,0.892157,26.403948,0.887805,26.828195
0.02,800,0.15,0.85,30,5,0.9,6.109833,14.1227,0.887255,25.885114,0.873171,26.342353
0.02,800,0.15,0.85,30,5,1.0,6.175795,14.2583,0.877451,26.145527,0.882927,26.609863
0.02,800,0.2,0.8,15,4,0.8,7.172311,12.3201,0.877451,26.051417,0.878049,26.664748
0.02,800,0.2,0.8,15,4,0.9,6.8651,12.3021,0.867647,25.472007,0.878049,26.032314
0.02,800,0.2,0.8,15,4,1.0,7.170848,12.7287,0.892157,26.410665,0.897561,27.070375
0.02,800,0.2,0.8,15,5,0.8,7.834372,11.4885,0.877451,26.708315,0.868293,27.157197
0.02,800,0.2,0.8,15,5,0.9,7.467425,11.7529,0.872549,26.149577,0.868293,26.687722
0.02,800,0.2,0.8,15,5,1.0,7.313083,12.3795,0.882353,26.286209,0.887805,27.005691
0.02,800,0.2,0.8,18,4,0.8,7.134277,12.2789,0.867647,26.061256,0.863415,26.547454
0.02,800,0.2,0.8,18,4,0.9,7.669149,12.4033,0.887255,27.121856,0.892683,27.741596
0.02,800,0.2,0.8,18,4,1.0,7.434378,12.6629,0.882353,26.905941,0.892683,27.531681
0.02,800,0.2,0.8,18,5,0.8,7.703039,11.5367,0.867647,26.57683,0.882927,26.942749
0.02,800,0.2,0.8,18,5,0.9,7.58317,11.8617,0.882353,26.484415,0.878049,27.028077
0.02,800,0.2,0.8,18,5,1.0,7.668828,12.1592,0.872549,26.981274,0.882927,27.496841
0.02,800,0.2,0.8,20,4,0.8,7.200819,12.2778,0.872549,26.276941,0.882927,26.679437
0.02,800,0.2,0.8,20,4,0.9,7.467596,12.3158,0.867647,26.627384,0.892683,27.251005
0.02,800,0.2,0.8,20,4,1.0,7.266283,12.7148,0.877451,26.649743,0.887805,27.247395
0.02,800,0.2,0.8,20,5,0.8,7.986418,11.4127,0.877451,27.005451,0.882927,27.385541
0.02,800,0.2,0.8,20,5,0.9,8.209357,11.6765,0.892157,27.630927,0.902439,28.095247
0.02,800,0.2,0.8,20,5,1.0,7.691367,12.2467,0.882353,27.204616,0.878049,27.629438
0.02,800,0.2,0.8,22,4,0.8,6.817421,12.2917,0.872549,25.454821,0.873171,25.926523
0.02,800,0.2,0.8,22,4,0.9,7.769314,12.4643,0.882353,27.502358,0.897561,28.002949
0.02,800,0.2,0.8,22,4,1.0,7.610497,12.5936,0.877451,27.253407,0.902439,27.814631
0.02,800,0.2,0.8,22,5,0.8,8.149489,11.4268,0.872549,27.306548,0.892683,27.725804
0.02,800,0.2,0.8,22,5,0.9,8.017228,11.7887,0.882353,27.382846,0.892683,27.823131
0.02,800,0.2,0.8,22,5,1.0,7.695152,12.1682,0.887255,26.995477,0.897561,27.558502
0.02,800,0.2,0.8,25,4,0.8,6.993672,12.2955,0.867647,25.83822,0.878049,26.282805
0.02,800,0.2,0.8,25,4,0.9,6.972078,12.3782,0.862745,25.72993,0.873171,26.322335
0.02,800,0.2,0.8,25,4,1.0,8.071282,12.8014,0.897059,28.26004,0.907317,28.943961
0.02,800,0.2,0.8,25,5,0.8,7.802157,11.6001,0.872549,26.732503,0.882927,27.204376
0.02,800,0.2,0.8,25,5,0.9,7.701744,11.6103,0.882353,26.672524,0.887805,27.013837
0.02,800,0.2,0.8,25,5,1.0,7.518429,12.1673,0.887255,26.722452,0.887805,27.204157
0.02,800,0.2,0.8,30,4,0.8,7.212006,12.268,0.892157,26.232044,0.873171,26.692055
0.02,800,0.2,0.8,30,4,0.9,7.269875,12.2777,0.877451,26.311456,0.878049,26.817491
0.02,800,0.2,0.8,30,4,1.0,7.256306,12.8504,0.877451,26.656061,0.878049,27.363004
0.02,800,0.2,0.8,30,5,0.8,7.775518,11.5644,0.877451,26.675114,0.897561,27.115469
0.02,800,0.2,0.8,30,5,0.9,8.054263,11.7601,0.892157,27.375661,0.897561,27.868654
0.02,800,0.2,0.8,30,5,1.0,7.204788,12.1336,0.877451,25.912866,0.868293,26.543134
0.025,400,0.15,0.85,15,4,0.8,5.742687,15.5838,0.887255,26.62123,0.887805,27.069222
0.025,400,0.15,0.85,15,4,0.9,5.125054,15.5483,0.892157,25.312053,0.868293,25.798442
0.025,400,0.15,0.85,15,4,1.0,5.607004,15.7998,0.892157,26.510398,0.887805,27.013759
0.025,400,0.15,0.85,15,5,0.8,5.458386,14.7131,0.887255,25.257181,0.858537,25.629919
0.025,400,0.15,0.85,15,5,0.9,5.826427,14.7252,0.892157,26.06577,0.878049,26.378012
0.025,400,0.15,0.85,15,5,1.0,6.325401,14.682,0.897059,26.973644,0.907317,27.332833
0.025,400,0.15,0.85,18,4,0.8,5.620567,15.6061,0.882353,26.358265,0.897561,26.847247
0.025,400,0.15,0.85,18,4,0.9,5.776802,15.6757,0.892157,26.751778,0.887805,27.229299
0.025,400,0.15,0.85,18,4,1.0,5.63264,15.9921,0.892157,26.764241,0.882927,27.257409
0.025,400,0.15,0.85,18,5,0.8,5.584594,14.8506,0.887255,25.702983,0.858537,26.019824
0.025,400,0.15,0.85,18,5,0.9,5.665037,14.8439,0.877451,25.811668,0.878049,26.173942
0.025,400,0.15,0.85,18,5,1.0,5.304891,14.9325,0.882353,25.329446,0.878049,25.542304
0.025,400,0.15,0.85,20,4,0.8,5.388784,15.5042,0.897059,25.829128,0.873171,26.281719
0.025,400,0.15,0.85,20,4,0.9,5.820392,15.4588,0.897059,26.686072,0.897561,27.09959
0.025,400,0.15,0.85,20,4,1.0,5.653226,15.5414,0.887255,26.502193,0.887805,26.847901
0.025,400,0.15,0.85,20,5,0.8,5.808832,14.7218,0.892157,25.947458,0.868293,26.339435
0.025,400,0.15,0.85,20,5,0.9,5.830906,14.9215,0.887255,26.013783,0.873171,26.583295
0.025,400,0.15,0.85,20,5,1.0,5.483874,14.6427,0.887255,25.401642,0.873171,25.610468
0.025,400,0.15,0.85,22,4,0.8,5.462072,15.4328,0.887255,25.937197,0.878049,26.356975
0.025,400,0.15,0.85,22,4,0.9,5.477274,15.5597,0.892157,25.922444,0.878049,26.514277
0.025,400,0.15,0.85,22,4,1.0,5.636593,15.5219,0.892157,26.378018,0.887805,26.795124
0.025,400,0.15,0.85,22,5,0.8,5.61706,14.7764,0.882353,25.713425,0.868293,26.010486
0.025,400,0.15,0.85,22,5,0.9,6.610205,14.7394,0.897059,27.486011,0.907317,27.95981
0.025,400,0.15,0.85,22,5,1.0,5.549195,15.0604,0.882353,25.633796,0.873171,26.158818
0.025,400,0.15,0.85,25,4,0.8,5.692919,15.4182,0.897059,26.331627,0.897561,26.80402
0.025,400,0.15,0.85,25,4,0.9,5.407463,15.4608,0.887255,25.877695,0.873171,26.27576
0.025,400,0.15,0.85,25,4,1.0,5.84425,15.4163,0.892157,26.612149,0.902439,27.104791
